time,strain,temperature,stress,type,title,youngs,poissons
8314704.0,0.066246,,,,,,
8316936.0,0.066263,,,,,,
8319276.0,0.066277,,,,,,
8321616.0,0.066291,,,,,,
8324424.0,0.06632,,,,,,
8331480.0,0.066361,,,,,,
8335260.0,0.066379,,,,,,
8337816.0,0.066391,,,,,,
8343900.0,0.066443,,,,,,
8347860.0,0.066469,,,,,,
8349732.0,0.066469,,,,,,
8358300.0,0.066532,,,,,,
8360784.0,0.066548,,,,,,
8363592.0,0.06655,,,,,,
8365716.0,0.066565,,,,,,
8368524.0,0.066582,,,,,,
8370576.0,0.066602,,,,,,
8374464.0,0.066607,,,,,,
8376624.0,0.066629,,,,,,
8380584.0,0.066658,,,,,,
8382528.0,0.066664,,,,,,
8386200.0,0.066678,,,,,,
8391780.0,0.06672,,,,,,
8395236.0,0.066747,,,,,,
8397468.0,0.066764,,,,,,
8399628.0,0.066776,,,,,,
8401428.0,0.066781,,,,,,
8406108.0,0.066805,,,,,,
8410284.0,0.066841,,,,,,
8413524.0,0.066858,,,,,,
8416944.0,0.066876,,,,,,
8419392.0,0.066894,,,,,,
8421552.0,0.066919,,,,,,
8423856.0,0.066925,,,,,,
8426196.0,0.066933,,,,,,
8430264.0,0.066958,,,,,,
8432424.0,0.066973,,,,,,
8435736.0,0.06699,,,,,,
8438904.0,0.067014,,,,,,
8443836.0,0.067039,,,,,,
8447220.0,0.06707,,,,,,
8449020.0,0.067064,,,,,,
8453952.0,0.067105,,,,,,
8457372.0,0.067143,,,,,,
8463312.0,0.067173,,,,,,
8467164.0,0.067191,,,,,,
8470764.0,0.06722,,,,,,
8473464.0,0.067235,,,,,,
8476812.0,0.067235,,,,,,
8479044.0,0.067274,,,,,,
8482824.0,0.067284,,,,,,
8489196.0,0.067332,,,,,,
8492976.0,0.067363,,,,,,
8495388.0,0.067351,,,,,,
8499996.0,0.067383,,,,,,
8503200.0,0.067406,,,,,,
8506296.0,0.067414,,,,,,
8509428.0,0.067461,,,,,,
8512272.0,0.06747,,,,,,
8515512.0,0.067474,,,,,,
8519832.0,0.067517,,,,,,
8523720.0,0.067536,,,,,,
8526672.0,0.067557,,,,,,
8529084.0,0.067574,,,,,,
8532864.0,0.06759,,,,,,
8537724.0,0.067624,,,,,,
8539956.0,0.067644,,,,,,
8544096.0,0.067665,,,,,,
8546688.0,0.067696,,,,,,
8550828.0,0.067706,,,,,,
8554536.0,0.067741,,,,,,
8558676.0,0.067765,,,,,,
8561880.0,0.067783,,,,,,
8564796.0,0.067802,,,,,,
8567136.0,0.067819,,,,,,
8569620.0,0.067826,,,,,,
8571852.0,0.067838,,,,,,
8576388.0,0.067873,,,,,,
8580780.0,0.067907,,,,,,
8583300.0,0.067919,,,,,,
8586504.0,0.067935,,,,,,
8588772.0,0.067957,,,,,,
8592264.0,0.067967,,,,,,
8595972.0,0.067972,,,,,,
8599284.0,0.068005,,,,,,
8602308.0,0.068025,,,,,,
8604504.0,0.068051,,,,,,
8607276.0,0.068053,,,,,,
8611128.0,0.068081,,,,,,
8613288.0,0.068098,,,,,,
8615376.0,0.068121,,,,,,
8619228.0,0.068149,,,,,,
8622540.0,0.068155,,,,,,
8625780.0,0.068185,,,,,,
8629848.0,0.068218,,,,,,
8635068.0,0.06823,,,,,,
8637732.0,0.068255,,,,,,
8640612.0,0.068255,,,,,,
8644104.0,0.068299,,,,,,
8648892.0,0.06833,,,,,,
8652024.0,0.068335,,,,,,
8657532.0,0.068386,,,,,,
8660808.0,0.068389,,,,,,
8668656.0,0.068452,,,,,,
8670456.0,0.068471,,,,,,
8672976.0,0.068475,,,,,,
8674956.0,0.068493,,,,,,
8677620.0,0.06851,,,,,,
8681976.0,0.068541,,,,,,
8688672.0,0.068576,,,,,,
8693532.0,0.068599,,,,,,
8697312.0,0.06864,,,,,,
8699400.0,0.068645,,,,,,
8701632.0,0.068663,,,,,,
8703720.0,0.06867,,,,,,
8708904.0,0.068715,,,,,,
8713512.0,0.068745,,,,,,
8715456.0,0.068743,,,,,,
8717544.0,0.068766,,,,,,
8720064.0,0.068776,,,,,,
8723484.0,0.068793,,,,,,
8726616.0,0.06882,,,,,,
8728776.0,0.068829,,,,,,
8731440.0,0.068849,,,,,,
8735940.0,0.068884,,,,,,
8739216.0,0.068904,,,,,,
8741772.0,0.068921,,,,,,
8746488.0,0.068944,,,,,,
8749908.0,0.068971,,,,,,
8753112.0,0.068991,,,,,,
8755560.0,0.068984,,,,,,
8760384.0,0.069037,,,,,,
8763012.0,0.06905,,,,,,
8765676.0,0.069076,,,,,,
8772696.0,0.069102,,,,,,
8776476.0,0.069118,,,,,,
8778924.0,0.069146,,,,,,
8784288.0,0.069184,,,,,,
8786736.0,0.069186,,,,,,
8789580.0,0.069226,,,,,,
8794800.0,0.069242,,,,,,
8796780.0,0.069259,,,,,,
8799192.0,0.069267,,,,,,
8801820.0,0.069293,,,,,,
8806032.0,0.069324,,,,,,
8809380.0,0.069335,,,,,,
8812260.0,0.069364,,,,,,
8814240.0,0.06937,,,,,,
8818200.0,0.069388,,,,,,
8820432.0,0.069407,,,,,,
8823312.0,0.069432,,,,,,
8827056.0,0.069461,,,,,,
8831016.0,0.069454,,,,,,
8833716.0,0.06949,,,,,,
8836236.0,0.069509,,,,,,
8840304.0,0.069519,,,,,,
8843868.0,0.069558,,,,,,
8847108.0,0.06957,,,,,,
8850420.0,0.069589,,,,,,
8852760.0,0.069612,,,,,,
8855568.0,0.069634,,,,,,
8859672.0,0.069647,,,,,,
8862660.0,0.069674,,,,,,
8868204.0,0.069699,,,,,,
8870040.0,0.069704,,,,,,
8873352.0,0.069731,,,,,,
8875404.0,0.069731,,,,,,
8878464.0,0.069774,,,,,,
8882244.0,0.069783,,,,,,
8886924.0,0.069811,,,,,,
8890344.0,0.069846,,,,,,
8895348.0,0.069879,,,,,,
8897796.0,0.069883,,,,,,
8901756.0,0.069908,,,,,,
8904276.0,0.069925,,,,,,
8906940.0,0.069938,,,,,,
8908848.0,0.069954,,,,,,
8911476.0,0.069967,,,,,,
8915148.0,0.069991,,,,,,
8917380.0,0.070004,,,,,,
8921592.0,0.070036,,,,,,
8923860.0,0.07004,,,,,,
8926380.0,0.070067,,,,,,
8929440.0,0.070092,,,,,,
8932284.0,0.070097,,,,,,
8935956.0,0.070111,,,,,,
8939736.0,0.07014,,,,,,
8941896.0,0.070148,,,,,,
8944164.0,0.070166,,,,,,
8946108.0,0.070175,,,,,,
8948376.0,0.070202,,,,,,
8950788.0,0.070223,,,,,,
8953668.0,0.070235,,,,,,
8955936.0,0.070234,,,,,,
8957808.0,0.070253,,,,,,
8960976.0,0.070277,,,,,,
8964468.0,0.070295,,,,,,
8969328.0,0.070316,,,,,,
8972640.0,0.070335,,,,,,
8975412.0,0.070352,,,,,,
8978400.0,0.070383,,,,,,
8980668.0,0.070386,,,,,,
8983044.0,0.070411,,,,,,
8984880.0,0.070426,,,,,,
8988732.0,0.070447,,,,,,
8990892.0,0.070467,,,,,,
8997372.0,0.070502,,,,,,
9001692.0,0.070535,,,,,,
9010656.0,0.070576,,,,,,
9014976.0,0.070604,,,,,,
9017676.0,0.070619,,,,,,
9021960.0,0.070654,,,,,,
9024876.0,0.070681,,,,,,
9027252.0,0.070692,,,,,,
9030708.0,0.070713,,,,,,
9032940.0,0.070723,,,,,,
9036180.0,0.07076,,,,,,
9039240.0,0.07078,,,,,,
9041580.0,0.070789,,,,,,
9043452.0,0.070792,,,,,,
9045792.0,0.070803,,,,,,
9047880.0,0.070821,,,,,,
9050004.0,0.070834,,,,,,
9052992.0,0.070844,,,,,,
9059076.0,0.070908,,,,,,
9062136.0,0.070911,,,,,,
9064044.0,0.070929,,,,,,
9068184.0,0.070962,,,,,,
9071748.0,0.070981,,,,,,
9077508.0,0.071019,,,,,,
9080748.0,0.071041,,,,,,
9084312.0,0.071071,,,,,,
9089028.0,0.071096,,,,,,
9092340.0,0.071112,,,,,,
9097344.0,0.071144,,,,,,
9100224.0,0.071163,,,,,,
9103392.0,0.071185,,,,,,
9106920.0,0.071212,,,,,,
9108864.0,0.071222,,,,,,
9111204.0,0.071238,,,,,,
9113472.0,0.071251,,,,,,
9116964.0,0.071279,,,,,,
9121788.0,0.071309,,,,,,
9123768.0,0.071298,,,,,,
9129024.0,0.071339,,,,,,
9131868.0,0.071358,,,,,,
9135036.0,0.071383,,,,,,
9138960.0,0.071412,,,,,,
9142848.0,0.071436,,,,,,
9146052.0,0.071453,,,,,,
9148932.0,0.071483,,,,,,
9151452.0,0.071475,,,,,,
9153864.0,0.071497,,,,,,
9156564.0,0.071521,,,,,,
9160380.0,0.071547,,,,,,
9163584.0,0.071579,,,,,,
9167292.0,0.071589,,,,,,
9170244.0,0.071609,,,,,,
9172656.0,0.07161,,,,,,
9174744.0,0.071626,,,,,,
9178524.0,0.071657,,,,,,
9180324.0,0.071676,,,,,,
9183348.0,0.071698,,,,,,
9187344.0,0.071712,,,,,,
9191556.0,0.071743,,,,,,
9193428.0,0.071759,,,,,,
9197928.0,0.071787,,,,,,
9199728.0,0.071794,,,,,,
9202500.0,0.071803,,,,,,
9208800.0,0.071866,,,,,,
9213804.0,0.07188,,,,,,
9215604.0,0.071903,,,,,,
9218772.0,0.071908,,,,,,
9221688.0,0.071993,,,,,,
9224568.0,0.072001,,,,,,
9226908.0,0.072032,,,,,,
9229176.0,0.072047,,,,,,
9233280.0,0.072065,,,,,,
9236268.0,0.072095,,,,,,
9239040.0,0.072111,,,,,,
9241920.0,0.072129,,,,,,
9244728.0,0.072146,,,,,,
9246600.0,0.072156,,,,,,
9249948.0,0.072179,,,,,,
9253080.0,0.072195,,,,,,
9255600.0,0.072208,,,,,,
9260280.0,0.072254,,,,,,
9262440.0,0.072243,,,,,,
9265284.0,0.072288,,,,,,
9267552.0,0.07228,,,,,,
9270612.0,0.072308,,,,,,
9274032.0,0.072318,,,,,,
9276192.0,0.072345,,,,,,
9280296.0,0.072381,,,,,,
9284076.0,0.07239,,,,,,
9287028.0,0.072418,,,,,,
9290088.0,0.072432,,,,,,
9292428.0,0.072454,,,,,,
9295380.0,0.072475,,,,,,
9298908.0,0.072493,,,,,,
9301968.0,0.072507,,,,,,
9304020.0,0.072518,,,,,,
9307800.0,0.072549,,,,,,
9310140.0,0.072549,,,,,,
9314064.0,0.072576,,,,,,
9316764.0,0.072611,,,,,,
9320004.0,0.072622,,,,,,
9326016.0,0.072656,,,,,,
9333324.0,0.07272,,,,,,
9337968.0,0.072737,,,,,,
9341208.0,0.072759,,,,,,
9344916.0,0.072794,,,,,,
9348588.0,0.072816,,,,,,
9350856.0,0.072818,,,,,,
9354816.0,0.072853,,,,,,
9356868.0,0.072866,,,,,,
9358992.0,0.072881,,,,,,
9360828.0,0.072883,,,,,,
9363240.0,0.072906,,,,,,
9367128.0,0.072921,,,,,,
9371304.0,0.072936,,,,,,
9375300.0,0.072988,,,,,,
9380664.0,0.073029,,,,,,
9384336.0,0.073046,,,,,,
9387216.0,0.073061,,,,,,
9390492.0,0.073082,,,,,,
9393408.0,0.073095,,,,,,
9396144.0,0.073115,,,,,,
9399996.0,0.073144,,,,,,
9403164.0,0.073156,,,,,,
9407448.0,0.073188,,,,,,
9409536.0,0.073197,,,,,,
9411840.0,0.073216,,,,,,
9414468.0,0.073237,,,,,,
9418212.0,0.073257,,,,,,
9421560.0,0.073284,,,,,,
9424440.0,0.0733,,,,,,
9427392.0,0.073316,,,,,,
9429732.0,0.073306,,,,,,
9433512.0,0.073359,,,,,,
9435924.0,0.073364,,,,,,
9438984.0,0.073395,,,,,,
9441396.0,0.073385,,,,,,
9444672.0,0.073429,,,,,,
9447264.0,0.073443,,,,,,
9450648.0,0.073442,,,,,,
9452736.0,0.073476,,,,,,
9456588.0,0.073497,,,,,,
9460620.0,0.073531,,,,,,
9462420.0,0.07354,,,,,,
9466488.0,0.073569,,,,,,
9469368.0,0.073582,,,,,,
9471528.0,0.073594,,,,,,
9473832.0,0.07362,,,,,,
9478728.0,0.073641,,,,,,
9482760.0,0.073665,,,,,,
9486072.0,0.073683,,,,,,
9489924.0,0.073715,,,,,,
9492732.0,0.073736,,,,,,
9497412.0,0.073739,,,,,,
9501912.0,0.073786,,,,,,
9504072.0,0.073808,,,,,,
9507168.0,0.073825,,,,,,
9510948.0,0.07384,,,,,,
9513036.0,0.07387,,,,,,
9520308.0,0.073896,,,,,,
9523008.0,0.073923,,,,,,
9526176.0,0.073956,,,,,,
9529200.0,0.073956,,,,,,
9531360.0,0.073985,,,,,,
9535932.0,0.074005,,,,,,
9539388.0,0.074015,,,,,,
9542484.0,0.074033,,,,,,
9544860.0,0.074053,,,,,,
9548064.0,0.074078,,,,,,
9550260.0,0.0741,,,,,,
9552672.0,0.074107,,,,,,
9558504.0,0.074133,,,,,,
9560556.0,0.07416,,,,,,
9563076.0,0.074161,,,,,,
9566028.0,0.074193,,,,,,
9569124.0,0.074219,,,,,,
9570996.0,0.074225,,,,,,
9576468.0,0.074273,,,,,,
9579636.0,0.074278,,,,,,
9583596.0,0.07431,,,,,,
9587268.0,0.074328,,,,,,
9591912.0,0.07436,,,,,,
9595980.0,0.074397,,,,,,
9599940.0,0.074405,,,,,,
9603684.0,0.074439,,,,,,
9607644.0,0.074461,,,,,,
9611784.0,0.074499,,,,,,
9614916.0,0.074508,,,,,,
9619344.0,0.074546,,,,,,
9621648.0,0.074543,,,,,,
9623664.0,0.074562,,,,,,
9627876.0,0.074601,,,,,,
9630396.0,0.074608,,,,,,
9632448.0,0.074627,,,,,,
9637236.0,0.074631,,,,,,
9639648.0,0.07465,,,,,,
9646632.0,0.074698,,,,,,
9650448.0,0.074729,,,,,,
9653220.0,0.074753,,,,,,
9660780.0,0.0748,,,,,,
9663084.0,0.074824,,,,,,
9666252.0,0.074827,,,,,,
9668052.0,0.074853,,,,,,
9672732.0,0.074883,,,,,,
9676584.0,0.074908,,,,,,
9681084.0,0.074929,,,,,,
9683244.0,0.074952,,,,,,
9686484.0,0.07496,,,,,,
9688356.0,0.074972,,,,,,
9693756.0,0.075016,,,,,,
9696888.0,0.075039,,,,,,
9700308.0,0.075052,,,,,,
9703152.0,0.075071,,,,,,
9705348.0,0.075094,,,,,,
9708552.0,0.0751,,,,,,
9712224.0,0.07513,,,,,,
9715212.0,0.075145,,,,,,
9717480.0,0.075162,,,,,,
9721332.0,0.075191,,,,,,
9725616.0,0.075212,,,,,,
9728136.0,0.07524,,,,,,
9733464.0,0.07527,,,,,,
9736236.0,0.075271,,,,,,
9742896.0,0.075325,,,,,,
9746568.0,0.075356,,,,,,
9748548.0,0.075364,,,,,,
9750348.0,0.075383,,,,,,
9754668.0,0.075399,,,,,,
9757440.0,0.075399,,,,,,
9760392.0,0.075431,,,,,,
9763920.0,0.075458,,,,,,
9768492.0,0.07548,,,,,,
9770652.0,0.075497,,,,,,
9774900.0,0.07552,,,,,,
9777564.0,0.075546,,,,,,
9782136.0,0.075579,,,,,,
9785304.0,0.075599,,,,,,
9788076.0,0.07562,,,,,,
9791244.0,0.075633,,,,,,
9793584.0,0.075649,,,,,,
9796104.0,0.075645,,,,,,
9800064.0,0.075702,,,,,,
9802296.0,0.075715,,,,,,
9804708.0,0.075722,,,,,,
9806868.0,0.075736,,,,,,
9813420.0,0.07577,,,,,,
9815832.0,0.075789,,,,,,
9819972.0,0.075814,,,,,,
9822348.0,0.075838,,,,,,
9827712.0,0.075877,,,,,,
9830304.0,0.075873,,,,,,
9833652.0,0.075908,,,,,,
9839772.0,0.075944,,,,,,
9842112.0,0.075968,,,,,,
9844812.0,0.075981,,,,,,
9846612.0,0.076005,,,,,,
9849564.0,0.076006,,,,,,
9852696.0,0.07604,,,,,,
9855144.0,0.076041,,,,,,
9857556.0,0.076056,,,,,,
9860616.0,0.076069,,,,,,
9863496.0,0.076102,,,,,,
9867996.0,0.076129,,,,,,
9870408.0,0.076149,,,,,,
9873360.0,0.076165,,,,,,
9875772.0,0.076185,,,,,,
9879768.0,0.076215,,,,,,
9882360.0,0.076229,,,,,,
9884844.0,0.076238,,,,,,
9888264.0,0.076247,,,,,,
9893232.0,0.076297,,,,,,
9899712.0,0.076329,,,,,,
9902736.0,0.076352,,,,,,
9906696.0,0.076378,,,,,,
9908964.0,0.076404,,,,,,
9912888.0,0.076431,,,,,,
9916920.0,0.076434,,,,,,
9919188.0,0.07647,,,,,,
9921708.0,0.076496,,,,,,
9926208.0,0.076517,,,,,,
9928908.0,0.07654,,,,,,
9931968.0,0.076557,,,,,,
9936288.0,0.07656,,,,,,
9938880.0,0.076588,,,,,,
9941040.0,0.076613,,,,,,
9943704.0,0.076613,,,,,,
9947520.0,0.076659,,,,,,
9953136.0,0.076694,,,,,,
9956304.0,0.076702,,,,,,
9960264.0,0.076731,,,,,,
9962748.0,0.076757,,,,,,
9965808.0,0.076762,,,,,,
9968508.0,0.076789,,,,,,
9972216.0,0.0768,,,,,,
9975600.0,0.07683,,,,,,
9978228.0,0.07684,,,,,,
9980388.0,0.07685,,,,,,
9983448.0,0.076893,,,,,,
9986652.0,0.076899,,,,,,
9991152.0,0.076919,,,,,,
10000080.0,0.076986,,,,,,
10002420.0,0.077011,,,,,,
10004364.0,0.077011,,,,,,
10006704.0,0.07703,,,,,,
10008504.0,0.077036,,,,,,
10012644.0,0.077075,,,,,,
10015524.0,0.077085,,,,,,
10020708.0,0.077118,,,,,,
10024524.0,0.077155,,,,,,
10026648.0,0.077145,,,,,,
10030248.0,0.077188,,,,,,
10032768.0,0.077212,,,,,,
10035108.0,0.077227,,,,,,
10037808.0,0.077241,,,,,,
10040868.0,0.077265,,,,,,
10044792.0,0.077284,,,,,,
10047420.0,0.077289,,,,,,
10052748.0,0.077324,,,,,,
10056960.0,0.077349,,,,,,
10058940.0,0.077375,,,,,,
10060740.0,0.07738,,,,,,
10064052.0,0.077404,,,,,,
10066392.0,0.077426,,,,,,
10068552.0,0.077439,,,,,,
10071864.0,0.077452,,,,,,
10075536.0,0.07749,,,,,,
10080648.0,0.077507,,,,,,
10084644.0,0.077533,,,,,,
10090620.0,0.077589,,,,,,
10092960.0,0.077597,,,,,,
10096740.0,0.077615,,,,,,
10099008.0,0.077631,,,,,,
10101312.0,0.07764,,,,,,
10104660.0,0.077666,,,,,,
10109232.0,0.077702,,,,,,
10111644.0,0.077712,,,,,,
10114632.0,0.077737,,,,,,
10117044.0,0.07775,,,,,,
10119492.0,0.077778,,,,,,
10123272.0,0.077782,,,,,,
10125756.0,0.077798,,,,,,
10129212.0,0.077825,,,,,,
10131876.0,0.077848,,,,,,
10136916.0,0.077883,,,,,,
10139328.0,0.077904,,,,,,
10141488.0,0.077908,,,,,,
10145196.0,0.077939,,,,,,
10147716.0,0.077955,,,,,,
10149768.0,0.077963,,,,,,
10152720.0,0.077983,,,,,,
10156320.0,0.078003,,,,,,
10159920.0,0.078022,,,,,,
10163232.0,0.078046,,,,,,
10166760.0,0.078067,,,,,,
10168632.0,0.078085,,,,,,
10171044.0,0.078105,,,,,,
10174752.0,0.078124,,,,,,
10177704.0,0.078148,,,,,,
10182456.0,0.078173,,,,,,
10186164.0,0.078201,,,,,,
10188792.0,0.078216,,,,,,
10192176.0,0.078229,,,,,,
10194696.0,0.078259,,,,,,
10198728.0,0.078271,,,,,,
10201716.0,0.078309,,,,,,
10205208.0,0.078334,,,,,,
10207548.0,0.078344,,,,,,
10211796.0,0.078355,,,,,,
10216800.0,0.078406,,,,,,
10220040.0,0.078431,,,,,,
10222452.0,0.078427,,,,,,
10226304.0,0.078461,,,,,,
10231452.0,0.078484,,,,,,
10234584.0,0.078516,,,,,,
10238076.0,0.078535,,,,,,
10242612.0,0.078568,,,,,,
10245204.0,0.078588,,,,,,
10249848.0,0.078608,,,,,,
10251684.0,0.078611,,,,,,
10253808.0,0.078648,,,,,,
10260396.0,0.07868,,,,,,
10263420.0,0.078713,,,,,,
10268316.0,0.078725,,,,,,
10270260.0,0.078751,,,,,,
10274292.0,0.078785,,,,,,
10276092.0,0.078782,,,,,,
10277892.0,0.078793,,,,,,
10281168.0,0.078827,,,,,,
10283364.0,0.078831,,,,,,
10287000.0,0.078866,,,,,,
10290384.0,0.078867,,,,,,
10293372.0,0.078908,,,,,,
10298736.0,0.078926,,,,,,
10300572.0,0.07895,,,,,,
10304424.0,0.078981,,,,,,
10309068.0,0.079009,,,,,,
10314108.0,0.079042,,,,,,
10316304.0,0.079062,,,,,,
10318356.0,0.079061,,,,,,
10320300.0,0.079081,,,,,,
10322388.0,0.079092,,,,,,
10324188.0,0.079105,,,,,,
10326996.0,0.079127,,,,,,
10330092.0,0.079145,,,,,,
10331892.0,0.079148,,,,,,
10334412.0,0.07917,,,,,,
10336968.0,0.079189,,,,,,
10339488.0,0.079212,,,,,,
10341792.0,0.079221,,,,,,
10345860.0,0.079234,,,,,,
10348092.0,0.079248,,,,,,
10351332.0,0.079289,,,,,,
10353312.0,0.079285,,,,,,
10358496.0,0.079331,,,,,,
10361124.0,0.079346,,,,,,
10363788.0,0.079351,,,,,,
10367496.0,0.079383,,,,,,
10371024.0,0.079404,,,,,,
10373688.0,0.079428,,,,,,
10376748.0,0.07944,,,,,,
10378836.0,0.079455,,,,,,
10381788.0,0.079483,,,,,,
10384596.0,0.079492,,,,,,
10387692.0,0.079501,,,,,,
10391508.0,0.079538,,,,,,
10397088.0,0.079576,,,,,,
10401012.0,0.079608,,,,,,
10404792.0,0.079622,,,,,,
10407924.0,0.079653,,,,,,
10410984.0,0.079671,,,,,,
10413792.0,0.079686,,,,,,
10416924.0,0.079708,,,,,,
10420848.0,0.079739,,,,,,
10426104.0,0.079773,,,,,,
10428984.0,0.07979,,,,,,
10431720.0,0.079798,,,,,,
10434420.0,0.07982,,,,,,
10437696.0,0.079833,,,,,,
10440288.0,0.079861,,,,,,
10444212.0,0.079891,,,,,,
10446732.0,0.079904,,,,,,
10451052.0,0.079927,,,,,,
10455660.0,0.079958,,,,,,
10457604.0,0.079982,,,,,,
10462392.0,0.080007,,,,,,
10466532.0,0.080041,,,,,,
10470564.0,0.080057,,,,,,
10473444.0,0.080075,,,,,,
10476828.0,0.080099,,,,,,
10479096.0,0.080125,,,,,,
10485468.0,0.080165,,,,,,
10489248.0,0.080186,,,,,,
10491588.0,0.080204,,,,,,
10495836.0,0.080235,,,,,,
10498716.0,0.08026,,,,,,
10500588.0,0.080288,,,,,,
10504080.0,0.080304,,,,,,
10505880.0,0.080294,,,,,,
10508148.0,0.080324,,,,,,
10511280.0,0.080339,,,,,,
10513260.0,0.080355,,,,,,
10515744.0,0.08037,,,,,,
10518300.0,0.080387,,,,,,
10523232.0,0.080429,,,,,,
10527696.0,0.08045,,,,,,
10530036.0,0.080465,,,,,,
10534788.0,0.080496,,,,,,
10539036.0,0.080565,,,,,,
10541304.0,0.080567,,,,,,
10544328.0,0.080578,,,,,,
10547856.0,0.0806,,,,,,
10550088.0,0.080596,,,,,,
10554696.0,0.080633,,,,,,
10557180.0,0.080651,,,,,,
10560420.0,0.080676,,,,,,
10563408.0,0.080685,,,,,,
10566252.0,0.080707,,,,,,
10569564.0,0.080726,,,,,,
10574604.0,0.080768,,,,,,
10578744.0,0.080786,,,,,,
10581804.0,0.080812,,,,,,
10585152.0,0.080829,,,,,,
10588824.0,0.080845,,,,,,
10592388.0,0.080875,,,,,,
10595376.0,0.080897,,,,,,
10600416.0,0.080935,,,,,,
10605636.0,0.080978,,,,,,
10608336.0,0.080992,,,,,,
10613880.0,0.081018,,,,,,
10617192.0,0.081039,,,,,,
10620432.0,0.081062,,,,,,
10622232.0,0.081078,,,,,,
10625148.0,0.081096,,,,,,
10627344.0,0.08111,,,,,,
10630980.0,0.081129,,,,,,
10635840.0,0.081153,,,,,,
10637712.0,0.081175,,,,,,
10641096.0,0.081198,,,,,,
10643652.0,0.081207,,,,,,
10647684.0,0.08125,,,,,,
10652184.0,0.081267,,,,,,
10655064.0,0.081288,,,,,,
10657224.0,0.081303,,,,,,
10659348.0,0.081304,,,,,,
10661868.0,0.081328,,,,,,
10664820.0,0.081336,,,,,,
10669716.0,0.081371,,,,,,
10674180.0,0.081409,,,,,,
10678572.0,0.081441,,,,,,
10682028.0,0.081472,,,,,,
10686312.0,0.081486,,,,,,
10691064.0,0.081527,,,,,,
10694916.0,0.081554,,,,,,
10698732.0,0.081575,,,,,,
10701612.0,0.081576,,,,,,
10703484.0,0.081594,,,,,,
10706328.0,0.081618,,,,,,
10711908.0,0.081657,,,,,,
10714788.0,0.081674,,,,,,
10717200.0,0.081677,,,,,,
10720368.0,0.08169,,,,,,
10724796.0,0.081727,,,,,,
10726776.0,0.081732,,,,,,
10729440.0,0.081763,,,,,,
10732500.0,0.081772,,,,,,
10740024.0,0.081825,,,,,,
10741932.0,0.081847,,,,,,
10745172.0,0.081865,,,,,,
10748700.0,0.08187,,,,,,
10751472.0,0.081918,,,,,,
10753812.0,0.081914,,,,,,
10755936.0,0.081926,,,,,,
10758996.0,0.081965,,,,,,
10764468.0,0.081992,,,,,,
10766844.0,0.082019,,,,,,
10771056.0,0.082016,,,,,,
10776708.0,0.082071,,,,,,
10779120.0,0.082084,,,,,,
10781028.0,0.082108,,,,,,
10784520.0,0.082136,,,,,,
10789452.0,0.082159,,,,,,
10793088.0,0.082186,,,,,,
10796508.0,0.082209,,,,,,
10799172.0,0.082222,,,,,,
10800972.0,0.082237,,,,,,
10805364.0,0.082272,,,,,,
10810404.0,0.082307,,,,,,
10813212.0,0.082315,,,,,,
10815516.0,0.082321,,,,,,
10818036.0,0.08235,,,,,,
10822284.0,0.082356,,,,,,
10824336.0,0.08238,,,,,,
10826604.0,0.082406,,,,,,
10830204.0,0.082432,,,,,,
10833660.0,0.082426,,,,,,
10836648.0,0.082466,,,,,,
10839168.0,0.082485,,,,,,
10843992.0,0.08252,,,,,,
10846980.0,0.082518,,,,,,
10850112.0,0.082563,,,,,,
10853820.0,0.082577,,,,,,
10856592.0,0.082621,,,,,,
10861092.0,0.082641,,,,,,
10866492.0,0.082684,,,,,,
10869732.0,0.082701,,,,,,
10874844.0,0.082736,,,,,,
10880064.0,0.082759,,,,,,
10883268.0,0.082785,,,,,,
10886868.0,0.082823,,,,,,
10889676.0,0.082829,,,,,,
10892376.0,0.082844,,,,,,
10894896.0,0.08286,,,,,,
10897308.0,0.082882,,,,,,
10899792.0,0.082908,,,,,,
10903392.0,0.082915,,,,,,
10909008.0,0.082969,,,,,,
10912284.0,0.082983,,,,,,
10916244.0,0.083003,,,,,,
10919124.0,0.083032,,,,,,
10923732.0,0.083059,,,,,,
10927152.0,0.083104,,,,,,
10933200.0,0.083209,,,,,,
10937664.0,0.083248,,,,,,
10940796.0,0.083273,,,,,,
10944036.0,0.083295,,,,,,
10949508.0,0.083334,,,,,,
10953936.0,0.083375,,,,,,
10955736.0,0.083381,,,,,,
10963116.0,0.083447,,,,,,
10965600.0,0.083446,,,,,,
10970028.0,0.083489,,,,,,
10974528.0,0.08352,,,,,,
10977912.0,0.083552,,,,,,
10979892.0,0.083562,,,,,,
10982052.0,0.083563,,,,,,
10985580.0,0.083596,,,,,,
10989540.0,0.083604,,,,,,
10992312.0,0.08364,,,,,,
10994904.0,0.083652,,,,,,
10999512.0,0.083691,,,,,,
11003904.0,0.083715,,,,,,
11006856.0,0.083723,,,,,,
11008944.0,0.083751,,,,,,
11012724.0,0.08378,,,,,,
11015028.0,0.083801,,,,,,
11018160.0,0.083807,,,,,,
11021436.0,0.083854,,,,,,
11024856.0,0.083865,,,,,,
11028600.0,0.083886,,,,,,
11031840.0,0.083916,,,,,,
11035728.0,0.08394,,,,,,
11037564.0,0.083947,,,,,,
11041812.0,0.08398,,,,,,
11044692.0,0.084001,,,,,,
11047860.0,0.08401,,,,,,
11050344.0,0.084036,,,,,,
