time,strain,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,1.71E-06,25,cyclic-time-strain,cyclic-time-strain,0.015,4.30E-04,157000,0.3
75.437,-0.00147,,,,,,,,
75.537,-0.00151,,,,,,,,
75.63699,-0.00155,,,,,,,,
75.73699,-0.0016,,,,,,,,
75.837,-0.00166,,,,,,,,
75.937,-0.00169,,,,,,,,
76.037,-0.00173,,,,,,,,
76.13699,-0.00176,,,,,,,,
76.23699,-0.00181,,,,,,,,
76.337,-0.00185,,,,,,,,
76.437,-0.0019,,,,,,,,
76.537,-0.00193,,,,,,,,
76.63699,-0.00197,,,,,,,,
76.73699,-0.00204,,,,,,,,
76.837,-0.00208,,,,,,,,
76.937,-0.00211,,,,,,,,
77.037,-0.00218,,,,,,,,
77.13699,-0.0022,,,,,,,,
77.23699,-0.00225,,,,,,,,
77.337,-0.00229,,,,,,,,
77.437,-0.00232,,,,,,,,
77.537,-0.00237,,,,,,,,
77.63699,-0.00239,,,,,,,,
77.73699,-0.00247,,,,,,,,
77.837,-0.00249,,,,,,,,
77.937,-0.00254,,,,,,,,
78.037,-0.00259,,,,,,,,
78.13699,-0.00262,,,,,,,,
78.23699,-0.00264,,,,,,,,
78.337,-0.00269,,,,,,,,
78.437,-0.00273,,,,,,,,
78.537,-0.00279,,,,,,,,
78.63699,-0.00281,,,,,,,,
78.73699,-0.00284,,,,,,,,
78.837,-0.00293,,,,,,,,
78.937,-0.00296,,,,,,,,
79.037,-0.00299,,,,,,,,
79.13699,-0.00304,,,,,,,,
79.23699,-0.00308,,,,,,,,
79.337,-0.0031,,,,,,,,
79.437,-0.00316,,,,,,,,
79.537,-0.00319,,,,,,,,
79.63699,-0.00326,,,,,,,,
79.73699,-0.00328,,,,,,,,
79.83699,-0.00335,,,,,,,,
79.937,-0.00338,,,,,,,,
80.037,-0.00343,,,,,,,,
80.13699,-0.00346,,,,,,,,
80.23699,-0.0035,,,,,,,,
80.33699,-0.00355,,,,,,,,
80.437,-0.00359,,,,,,,,
80.537,-0.00363,,,,,,,,
80.63699,-0.00367,,,,,,,,
80.73699,-0.00373,,,,,,,,
80.83699,-0.00377,,,,,,,,
80.937,-0.00381,,,,,,,,
81.037,-0.00385,,,,,,,,
81.13699,-0.00389,,,,,,,,
81.23699,-0.00392,,,,,,,,
81.33699,-0.00397,,,,,,,,
81.437,-0.00399,,,,,,,,
81.537,-0.00404,,,,,,,,
81.63699,-0.00408,,,,,,,,
81.73699,-0.00412,,,,,,,,
81.83699,-0.00419,,,,,,,,
81.937,-0.00422,,,,,,,,
82.037,-0.00426,,,,,,,,
82.13699,-0.0043,,,,,,,,
82.23699,-0.00436,,,,,,,,
82.33699,-0.00439,,,,,,,,
82.437,-0.00443,,,,,,,,
82.537,-0.00447,,,,,,,,
82.63699,-0.0045,,,,,,,,
82.73699,-0.00456,,,,,,,,
82.83699,-0.0046,,,,,,,,
82.937,-0.00464,,,,,,,,
83.037,-0.00469,,,,,,,,
83.13699,-0.00472,,,,,,,,
83.23699,-0.00475,,,,,,,,
83.33699,-0.00479,,,,,,,,
83.437,-0.00485,,,,,,,,
83.537,-0.00488,,,,,,,,
83.63699,-0.00494,,,,,,,,
83.73699,-0.00498,,,,,,,,
83.83699,-0.00505,,,,,,,,
83.937,-0.00507,,,,,,,,
84.037,-0.00511,,,,,,,,
84.13699,-0.00514,,,,,,,,
84.23699,-0.00518,,,,,,,,
84.33699,-0.00522,,,,,,,,
84.437,-0.00527,,,,,,,,
84.537,-0.00531,,,,,,,,
84.63699,-0.00536,,,,,,,,
84.73699,-0.00537,,,,,,,,
84.83699,-0.00544,,,,,,,,
84.937,-0.00549,,,,,,,,
85.037,-0.00553,,,,,,,,
85.13699,-0.00558,,,,,,,,
85.23699,-0.00562,,,,,,,,
85.33699,-0.00567,,,,,,,,
85.437,-0.00569,,,,,,,,
85.537,-0.00574,,,,,,,,
85.63699,-0.0058,,,,,,,,
85.73699,-0.00582,,,,,,,,
85.83699,-0.00588,,,,,,,,
85.937,-0.00591,,,,,,,,
86.037,-0.00598,,,,,,,,
86.13699,-0.00598,,,,,,,,
86.23699,-0.00606,,,,,,,,
86.33699,-0.00609,,,,,,,,
86.437,-0.00611,,,,,,,,
86.537,-0.00616,,,,,,,,
86.63699,-0.0062,,,,,,,,
86.73699,-0.00624,,,,,,,,
86.83699,-0.00629,,,,,,,,
86.937,-0.00633,,,,,,,,
87.037,-0.00638,,,,,,,,
87.13699,-0.00639,,,,,,,,
87.23699,-0.00645,,,,,,,,
87.33699,-0.00649,,,,,,,,
87.437,-0.00653,,,,,,,,
87.537,-0.00658,,,,,,,,
87.63699,-0.00662,,,,,,,,
87.73699,-0.00667,,,,,,,,
87.83699,-0.00669,,,,,,,,
87.937,-0.00676,,,,,,,,
88.037,-0.00679,,,,,,,,
88.13699,-0.00683,,,,,,,,
88.23699,-0.00689,,,,,,,,
88.33699,-0.00691,,,,,,,,
88.437,-0.00695,,,,,,,,
88.537,-0.00699,,,,,,,,
88.63699,-0.00704,,,,,,,,
88.73699,-0.00709,,,,,,,,
88.83699,-0.00713,,,,,,,,
88.937,-0.00717,,,,,,,,
89.037,-0.00722,,,,,,,,
89.13699,-0.00726,,,,,,,,
89.23699,-0.00731,,,,,,,,
89.33699,-0.00735,,,,,,,,
89.437,-0.00737,,,,,,,,
89.537,-0.00742,,,,,,,,
89.63699,-0.00747,,,,,,,,
89.73699,-0.0075,,,,,,,,
89.83699,-0.00758,,,,,,,,
89.937,-0.00759,,,,,,,,
90.037,-0.00765,,,,,,,,
90.13699,-0.00768,,,,,,,,
90.23699,-0.0077,,,,,,,,
90.33699,-0.00775,,,,,,,,
90.437,-0.00777,,,,,,,,
90.537,-0.00786,,,,,,,,
90.63699,-0.00789,,,,,,,,
90.73699,-0.00793,,,,,,,,
90.83699,-0.00798,,,,,,,,
90.937,-0.00802,,,,,,,,
91.037,-0.00809,,,,,,,,
91.13699,-0.00807,,,,,,,,
91.23699,-0.00815,,,,,,,,
91.33699,-0.0082,,,,,,,,
91.437,-0.00823,,,,,,,,
91.537,-0.00826,,,,,,,,
91.63699,-0.0083,,,,,,,,
91.73699,-0.00836,,,,,,,,
91.83699,-0.00838,,,,,,,,
91.937,-0.00843,,,,,,,,
92.037,-0.00848,,,,,,,,
92.13699,-0.00853,,,,,,,,
92.23699,-0.00857,,,,,,,,
92.33699,-0.0086,,,,,,,,
92.437,-0.00865,,,,,,,,
92.537,-0.00869,,,,,,,,
92.63699,-0.00872,,,,,,,,
92.73699,-0.00877,,,,,,,,
92.83699,-0.00881,,,,,,,,
92.937,-0.00883,,,,,,,,
93.037,-0.00888,,,,,,,,
93.13699,-0.00896,,,,,,,,
93.23699,-0.00898,,,,,,,,
93.33699,-0.00903,,,,,,,,
93.437,-0.00908,,,,,,,,
93.537,-0.00912,,,,,,,,
93.63699,-0.00916,,,,,,,,
93.73699,-0.00919,,,,,,,,
93.83699,-0.00925,,,,,,,,
93.937,-0.00932,,,,,,,,
94.037,-0.00934,,,,,,,,
94.13699,-0.00937,,,,,,,,
94.23699,-0.0094,,,,,,,,
94.33699,-0.00945,,,,,,,,
94.437,-0.0095,,,,,,,,
94.537,-0.00954,,,,,,,,
94.63699,-0.00959,,,,,,,,
94.73699,-0.00962,,,,,,,,
94.83699,-0.00966,,,,,,,,
94.937,-0.00967,,,,,,,,
95.037,-0.00975,,,,,,,,
95.13699,-0.00979,,,,,,,,
95.23699,-0.00983,,,,,,,,
95.33699,-0.00988,,,,,,,,
95.437,-0.00989,,,,,,,,
95.537,-0.00996,,,,,,,,
95.63699,-0.00998,,,,,,,,
95.73699,-0.01004,,,,,,,,
95.83699,-0.01008,,,,,,,,
95.937,-0.01013,,,,,,,,
96.037,-0.01017,,,,,,,,
96.13699,-0.01021,,,,,,,,
96.23699,-0.01027,,,,,,,,
96.33699,-0.0103,,,,,,,,
96.437,-0.01035,,,,,,,,
96.537,-0.01037,,,,,,,,
96.63699,-0.01042,,,,,,,,
96.73699,-0.01047,,,,,,,,
96.83699,-0.01049,,,,,,,,
96.937,-0.01056,,,,,,,,
97.037,-0.0106,,,,,,,,
97.13699,-0.01063,,,,,,,,
97.23699,-0.01069,,,,,,,,
97.33699,-0.01073,,,,,,,,
97.437,-0.01078,,,,,,,,
97.537,-0.0108,,,,,,,,
97.63699,-0.01084,,,,,,,,
97.73699,-0.01089,,,,,,,,
97.83699,-0.01093,,,,,,,,
97.937,-0.01096,,,,,,,,
98.037,-0.01102,,,,,,,,
98.13699,-0.01106,,,,,,,,
98.23699,-0.01109,,,,,,,,
98.33699,-0.01113,,,,,,,,
98.437,-0.0112,,,,,,,,
98.537,-0.01122,,,,,,,,
98.63699,-0.01127,,,,,,,,
98.73699,-0.01131,,,,,,,,
98.83699,-0.01135,,,,,,,,
98.937,-0.0114,,,,,,,,
99.037,-0.01142,,,,,,,,
99.13699,-0.01146,,,,,,,,
99.23699,-0.0115,,,,,,,,
99.33699,-0.01157,,,,,,,,
99.437,-0.01159,,,,,,,,
99.537,-0.01166,,,,,,,,
99.63699,-0.0117,,,,,,,,
99.73699,-0.01174,,,,,,,,
99.83699,-0.01177,,,,,,,,
99.937,-0.0118,,,,,,,,
100.03699,-0.01186,,,,,,,,
100.13699,-0.01191,,,,,,,,
100.23699,-0.01195,,,,,,,,
100.33699,-0.01197,,,,,,,,
100.437,-0.01202,,,,,,,,
100.53699,-0.01206,,,,,,,,
100.63699,-0.01211,,,,,,,,
100.73699,-0.01214,,,,,,,,
100.83699,-0.01219,,,,,,,,
100.937,-0.01222,,,,,,,,
101.03699,-0.01227,,,,,,,,
101.13699,-0.01231,,,,,,,,
101.23699,-0.01233,,,,,,,,
101.33699,-0.01239,,,,,,,,
101.437,-0.01245,,,,,,,,
101.53699,-0.0125,,,,,,,,
101.63699,-0.01252,,,,,,,,
101.73699,-0.01257,,,,,,,,
101.83699,-0.01261,,,,,,,,
101.937,-0.01266,,,,,,,,
102.03699,-0.0127,,,,,,,,
102.13699,-0.01276,,,,,,,,
102.23699,-0.01279,,,,,,,,
102.33699,-0.01283,,,,,,,,
102.437,-0.01288,,,,,,,,
102.53699,-0.01292,,,,,,,,
102.63699,-0.01295,,,,,,,,
102.73699,-0.01301,,,,,,,,
102.83699,-0.01303,,,,,,,,
102.937,-0.01308,,,,,,,,
103.03699,-0.01311,,,,,,,,
103.13699,-0.01317,,,,,,,,
103.23699,-0.01319,,,,,,,,
103.33699,-0.01325,,,,,,,,
103.437,-0.0133,,,,,,,,
103.53699,-0.01332,,,,,,,,
103.63699,-0.01336,,,,,,,,
103.73699,-0.0134,,,,,,,,
103.83699,-0.01346,,,,,,,,
103.937,-0.01349,,,,,,,,
104.03699,-0.01353,,,,,,,,
104.13699,-0.01356,,,,,,,,
104.23699,-0.01364,,,,,,,,
104.33699,-0.01364,,,,,,,,
104.437,-0.0137,,,,,,,,
104.53699,-0.01376,,,,,,,,
104.63699,-0.01379,,,,,,,,
104.73699,-0.01382,,,,,,,,
104.83699,-0.01387,,,,,,,,
104.937,-0.01392,,,,,,,,
105.03699,-0.01396,,,,,,,,
105.13699,-0.01399,,,,,,,,
105.23699,-0.01405,,,,,,,,
105.33699,-0.01409,,,,,,,,
105.437,-0.01412,,,,,,,,
105.53699,-0.01416,,,,,,,,
105.63699,-0.01421,,,,,,,,
105.73699,-0.01427,,,,,,,,
105.83699,-0.01429,,,,,,,,
105.937,-0.01434,,,,,,,,
106.03699,-0.0144,,,,,,,,
106.13699,-0.01443,,,,,,,,
106.23699,-0.01446,,,,,,,,
106.33699,-0.01451,,,,,,,,
106.437,-0.01455,,,,,,,,
106.53699,-0.01459,,,,,,,,
106.63699,-0.01461,,,,,,,,
106.73699,-0.01469,,,,,,,,
106.83699,-0.01472,,,,,,,,
106.937,-0.01476,,,,,,,,
107.03699,-0.01479,,,,,,,,
107.13699,-0.01485,,,,,,,,
107.23699,-0.01488,,,,,,,,
107.33699,-0.01491,,,,,,,,
107.437,-0.01492,,,,,,,,
107.53699,-0.01489,,,,,,,,
107.63699,-0.01487,,,,,,,,
107.73699,-0.01483,,,,,,,,
107.83699,-0.0148,,,,,,,,
107.937,-0.01476,,,,,,,,
108.03699,-0.01474,,,,,,,,
108.13699,-0.0147,,,,,,,,
108.23699,-0.01465,,,,,,,,
108.33699,-0.01464,,,,,,,,
108.437,-0.01459,,,,,,,,
108.53699,-0.01454,,,,,,,,
108.63699,-0.01451,,,,,,,,
108.73699,-0.01447,,,,,,,,
108.83699,-0.01443,,,,,,,,
108.937,-0.01439,,,,,,,,
109.03699,-0.01437,,,,,,,,
109.13699,-0.01432,,,,,,,,
109.23699,-0.01428,,,,,,,,
109.33699,-0.01425,,,,,,,,
109.437,-0.01421,,,,,,,,
109.53699,-0.01415,,,,,,,,
109.63699,-0.01412,,,,,,,,
109.73699,-0.01409,,,,,,,,
109.83699,-0.01406,,,,,,,,
109.937,-0.01403,,,,,,,,
110.03699,-0.01401,,,,,,,,
110.13699,-0.01395,,,,,,,,
110.23699,-0.01392,,,,,,,,
110.33699,-0.01388,,,,,,,,
110.437,-0.01385,,,,,,,,
110.53699,-0.0138,,,,,,,,
110.63699,-0.01376,,,,,,,,
110.73699,-0.01373,,,,,,,,
110.83699,-0.01368,,,,,,,,
110.937,-0.01366,,,,,,,,
111.03699,-0.01363,,,,,,,,
111.13699,-0.01356,,,,,,,,
111.23699,-0.01352,,,,,,,,
111.33699,-0.01349,,,,,,,,
111.437,-0.01347,,,,,,,,
111.53699,-0.01341,,,,,,,,
111.63699,-0.01337,,,,,,,,
111.73699,-0.01334,,,,,,,,
111.83699,-0.01329,,,,,,,,
111.937,-0.01325,,,,,,,,
112.03699,-0.01321,,,,,,,,
112.13699,-0.01319,,,,,,,,
112.23699,-0.01313,,,,,,,,
112.33699,-0.0131,,,,,,,,
112.437,-0.01308,,,,,,,,
112.53699,-0.01303,,,,,,,,
112.63699,-0.01298,,,,,,,,
112.73699,-0.01295,,,,,,,,
112.83699,-0.0129,,,,,,,,
112.937,-0.01288,,,,,,,,
113.03699,-0.01284,,,,,,,,
113.13699,-0.01279,,,,,,,,
113.23699,-0.01276,,,,,,,,
113.33699,-0.01272,,,,,,,,
113.437,-0.01267,,,,,,,,
113.53699,-0.01266,,,,,,,,
113.63699,-0.01261,,,,,,,,
113.73699,-0.01255,,,,,,,,
113.83699,-0.0125,,,,,,,,
113.937,-0.01247,,,,,,,,
114.03699,-0.01246,,,,,,,,
114.13699,-0.01238,,,,,,,,
114.23699,-0.01233,,,,,,,,
114.33699,-0.0123,,,,,,,,
114.437,-0.01226,,,,,,,,
114.53699,-0.01223,,,,,,,,
114.63699,-0.01216,,,,,,,,
114.73699,-0.01214,,,,,,,,
114.83699,-0.01211,,,,,,,,
114.937,-0.01204,,,,,,,,
115.03699,-0.01202,,,,,,,,
115.13699,-0.01197,,,,,,,,
115.23699,-0.01193,,,,,,,,
115.33699,-0.01189,,,,,,,,
115.437,-0.01186,,,,,,,,
115.53699,-0.01182,,,,,,,,
115.63699,-0.01178,,,,,,,,
115.73699,-0.01173,,,,,,,,
115.83699,-0.01169,,,,,,,,
115.937,-0.01166,,,,,,,,
116.03699,-0.01161,,,,,,,,
116.13699,-0.01157,,,,,,,,
116.23699,-0.01153,,,,,,,,
116.33699,-0.01149,,,,,,,,
116.437,-0.01144,,,,,,,,
116.53699,-0.01141,,,,,,,,
116.63699,-0.01136,,,,,,,,
116.73699,-0.01133,,,,,,,,
116.83699,-0.01126,,,,,,,,
116.937,-0.01124,,,,,,,,
117.03699,-0.01119,,,,,,,,
117.13699,-0.01116,,,,,,,,
117.23699,-0.01109,,,,,,,,
117.33699,-0.01107,,,,,,,,
117.437,-0.01104,,,,,,,,
117.53699,-0.01099,,,,,,,,
117.63699,-0.01095,,,,,,,,
117.73699,-0.01089,,,,,,,,
117.83699,-0.01086,,,,,,,,
117.937,-0.01082,,,,,,,,
118.03699,-0.01079,,,,,,,,
118.13699,-0.01074,,,,,,,,
118.23699,-0.01071,,,,,,,,
118.33699,-0.01065,,,,,,,,
118.437,-0.01061,,,,,,,,
118.53699,-0.01059,,,,,,,,
118.63699,-0.01053,,,,,,,,
118.73699,-0.01049,,,,,,,,
118.83699,-0.01046,,,,,,,,
118.937,-0.01041,,,,,,,,
119.03699,-0.01038,,,,,,,,
119.13699,-0.01034,,,,,,,,
119.23699,-0.01029,,,,,,,,
119.33699,-0.01026,,,,,,,,
119.437,-0.0102,,,,,,,,
119.53699,-0.01015,,,,,,,,
119.63699,-0.01011,,,,,,,,
119.73699,-0.0101,,,,,,,,
119.83699,-0.01005,,,,,,,,
119.937,-0.00999,,,,,,,,
120.03699,-0.00998,,,,,,,,
120.13699,-0.00991,,,,,,,,
120.23699,-0.00986,,,,,,,,
120.33699,-0.00983,,,,,,,,
120.437,-0.00978,,,,,,,,
120.53699,-0.00975,,,,,,,,
120.63699,-0.00969,,,,,,,,
120.73699,-0.00967,,,,,,,,
120.83699,-0.00961,,,,,,,,
120.937,-0.00959,,,,,,,,
121.03699,-0.00952,,,,,,,,
121.13699,-0.0095,,,,,,,,
121.23699,-0.00945,,,,,,,,
121.33699,-0.00941,,,,,,,,
121.437,-0.00938,,,,,,,,
121.53699,-0.00932,,,,,,,,
121.63699,-0.0093,,,,,,,,
121.73699,-0.00925,,,,,,,,
121.83699,-0.00921,,,,,,,,
121.937,-0.00917,,,,,,,,
122.03699,-0.00913,,,,,,,,
122.13699,-0.0091,,,,,,,,
122.23699,-0.00903,,,,,,,,
122.33699,-0.00901,,,,,,,,
122.437,-0.00896,,,,,,,,
122.53699,-0.00891,,,,,,,,
122.63699,-0.00887,,,,,,,,
122.73699,-0.00884,,,,,,,,
122.83699,-0.0088,,,,,,,,
122.937,-0.00874,,,,,,,,
123.03699,-0.00872,,,,,,,,
123.13699,-0.00867,,,,,,,,
123.23699,-0.00862,,,,,,,,
123.33699,-0.00858,,,,,,,,
123.437,-0.00853,,,,,,,,
123.53699,-0.0085,,,,,,,,
123.63699,-0.00846,,,,,,,,
123.73699,-0.00841,,,,,,,,
123.83699,-0.00837,,,,,,,,
123.937,-0.00834,,,,,,,,
124.03699,-0.00828,,,,,,,,
124.13699,-0.00823,,,,,,,,
124.23699,-0.00821,,,,,,,,
124.33699,-0.00816,,,,,,,,
124.437,-0.0081,,,,,,,,
124.53699,-0.00807,,,,,,,,
124.63699,-0.00804,,,,,,,,
124.73699,-0.00801,,,,,,,,
124.83699,-0.00796,,,,,,,,
124.937,-0.00792,,,,,,,,
125.03699,-0.00788,,,,,,,,
125.13699,-0.00782,,,,,,,,
125.23699,-0.00779,,,,,,,,
125.33699,-0.00775,,,,,,,,
125.437,-0.0077,,,,,,,,
125.53699,-0.00765,,,,,,,,
125.63699,-0.00762,,,,,,,,
125.73699,-0.00756,,,,,,,,
125.83699,-0.00755,,,,,,,,
125.937,-0.0075,,,,,,,,
126.03699,-0.00744,,,,,,,,
126.13699,-0.0074,,,,,,,,
126.23699,-0.00737,,,,,,,,
126.33699,-0.00731,,,,,,,,
126.437,-0.00727,,,,,,,,
126.53699,-0.00724,,,,,,,,
126.63699,-0.0072,,,,,,,,
126.73699,-0.00715,,,,,,,,
126.83699,-0.00708,,,,,,,,
126.937,-0.00707,,,,,,,,
127.03699,-0.00702,,,,,,,,
127.13699,-0.007,,,,,,,,
127.23699,-0.00693,,,,,,,,
127.33699,-0.00691,,,,,,,,
127.437,-0.00686,,,,,,,,
127.53699,-0.00681,,,,,,,,
127.63699,-0.00677,,,,,,,,
127.73699,-0.00672,,,,,,,,
127.83699,-0.0067,,,,,,,,
127.937,-0.00665,,,,,,,,
128.03699,-0.00661,,,,,,,,
128.13699,-0.00658,,,,,,,,
128.23698,-0.00653,,,,,,,,
128.33699,-0.00646,,,,,,,,
128.437,-0.00644,,,,,,,,
128.53699,-0.00641,,,,,,,,
128.63699,-0.00637,,,,,,,,
128.73698,-0.00629,,,,,,,,
128.83699,-0.00629,,,,,,,,
128.93719,-0.00622,,,,,,,,
129.03699,-0.00617,,,,,,,,
129.13719,-0.00612,,,,,,,,
129.23718,-0.00611,,,,,,,,
129.33699,-0.00607,,,,,,,,
129.43719,-0.006,,,,,,,,
129.53719,-0.00598,,,,,,,,
129.63719,-0.00593,,,,,,,,
129.73718,-0.0059,,,,,,,,
129.83719,-0.00582,,,,,,,,
129.93719,-0.0058,,,,,,,,
130.03699,-0.00578,,,,,,,,
130.13719,-0.00571,,,,,,,,
130.23718,-0.00568,,,,,,,,
130.33719,-0.00562,,,,,,,,
130.43719,-0.00562,,,,,,,,
130.53719,-0.00556,,,,,,,,
130.63719,-0.0055,,,,,,,,
130.73718,-0.00546,,,,,,,,
130.83719,-0.00542,,,,,,,,
130.93719,-0.00538,,,,,,,,
131.03719,-0.00533,,,,,,,,
131.13719,-0.00533,,,,,,,,
131.23698,-0.00527,,,,,,,,
131.33719,-0.00522,,,,,,,,
131.43719,-0.00517,,,,,,,,
131.53719,-0.00513,,,,,,,,
131.63719,-0.0051,,,,,,,,
131.73718,-0.00503,,,,,,,,
131.83719,-0.005,,,,,,,,
131.93719,-0.00496,,,,,,,,
132.03719,-0.00491,,,,,,,,
132.13719,-0.00488,,,,,,,,
132.23718,-0.00482,,,,,,,,
132.33719,-0.00478,,,,,,,,
132.43719,-0.00474,,,,,,,,
132.53719,-0.0047,,,,,,,,
132.63719,-0.00466,,,,,,,,
132.73718,-0.0046,,,,,,,,
132.83719,-0.00458,,,,,,,,
132.937,-0.00452,,,,,,,,
133.03719,-0.0045,,,,,,,,
133.13719,-0.00447,,,,,,,,
133.23698,-0.00441,,,,,,,,
133.33719,-0.00438,,,,,,,,
133.43719,-0.00432,,,,,,,,
133.53719,-0.00429,,,,,,,,
133.63719,-0.00423,,,,,,,,
133.73718,-0.00419,,,,,,,,
133.83719,-0.00416,,,,,,,,
133.93719,-0.00412,,,,,,,,
134.03719,-0.00406,,,,,,,,
134.13719,-0.00402,,,,,,,,
134.23698,-0.00399,,,,,,,,
134.33719,-0.00394,,,,,,,,
134.43719,-0.0039,,,,,,,,
134.53719,-0.00386,,,,,,,,
134.63719,-0.00381,,,,,,,,
134.73718,-0.00377,,,,,,,,
134.83719,-0.00372,,,,,,,,
134.93719,-0.00368,,,,,,,,
135.03719,-0.00364,,,,,,,,
135.13719,-0.00361,,,,,,,,
135.23718,-0.00356,,,,,,,,
135.33719,-0.00351,,,,,,,,
135.43719,-0.0035,,,,,,,,
135.53719,-0.00341,,,,,,,,
135.63719,-0.00338,,,,,,,,
135.73718,-0.00335,,,,,,,,
135.83719,-0.0033,,,,,,,,
135.93719,-0.00328,,,,,,,,
136.03719,-0.00322,,,,,,,,
136.13719,-0.00319,,,,,,,,
136.23718,-0.00315,,,,,,,,
136.33719,-0.00308,,,,,,,,
136.43719,-0.00305,,,,,,,,
136.53719,-0.00301,,,,,,,,
136.63719,-0.00299,,,,,,,,
136.73718,-0.00292,,,,,,,,
136.83719,-0.0029,,,,,,,,
136.93719,-0.00286,,,,,,,,
137.03719,-0.00281,,,,,,,,
137.13719,-0.00275,,,,,,,,
137.23718,-0.0027,,,,,,,,
137.33719,-0.00266,,,,,,,,
137.43719,-0.00263,,,,,,,,
137.53719,-0.00256,,,,,,,,
137.63719,-0.00255,,,,,,,,
137.73718,-0.00249,,,,,,,,
137.83719,-0.00247,,,,,,,,
137.93719,-0.00241,,,,,,,,
138.03719,-0.00238,,,,,,,,
138.13719,-0.00235,,,,,,,,
138.23718,-0.00228,,,,,,,,
138.33719,-0.00225,,,,,,,,
138.43719,-0.0022,,,,,,,,
138.53719,-0.00216,,,,,,,,
138.63719,-0.00211,,,,,,,,
138.73718,-0.00206,,,,,,,,
138.83719,-0.00204,,,,,,,,
138.93719,-0.00199,,,,,,,,
139.03719,-0.00197,,,,,,,,
139.13719,-0.0019,,,,,,,,
139.23718,-0.00186,,,,,,,,
139.33719,-0.00184,,,,,,,,
139.43719,-0.00178,,,,,,,,
139.53719,-0.00175,,,,,,,,
139.63719,-0.00171,,,,,,,,
139.73718,-0.00166,,,,,,,,
139.83719,-0.0016,,,,,,,,
139.93719,-0.00159,,,,,,,,
140.03719,-0.00154,,,,,,,,
140.13719,-0.00147,,,,,,,,
140.23718,-0.00144,,,,,,,,
140.33719,-0.00138,,,,,,,,
140.43719,-0.00135,,,,,,,,
140.53719,-0.00133,,,,,,,,
140.63719,-0.00126,,,,,,,,
140.73718,-0.00124,,,,,,,,
140.83719,-0.00118,,,,,,,,
140.93719,-0.00114,,,,,,,,
141.03719,-0.00108,,,,,,,,
141.13719,-0.00105,,,,,,,,
141.23718,-0.00102,,,,,,,,
141.33719,-9.69E-04,,,,,,,,
141.43719,-9.28E-04,,,,,,,,
141.53719,-8.87E-04,,,,,,,,
141.63719,-8.66E-04,,,,,,,,
141.73718,-8.11E-04,,,,,,,,
141.83719,-7.70E-04,,,,,,,,
141.93719,-7.28E-04,,,,,,,,
142.03719,-6.80E-04,,,,,,,,
142.13719,-6.32E-04,,,,,,,,
142.23718,-5.84E-04,,,,,,,,
142.33719,-5.70E-04,,,,,,,,
142.43719,-5.15E-04,,,,,,,,
142.53719,-4.67E-04,,,,,,,,
142.63719,-4.25E-04,,,,,,,,
142.73718,-3.98E-04,,,,,,,,
142.83719,-3.43E-04,,,,,,,,
142.93719,-2.94E-04,,,,,,,,
143.03719,-2.46E-04,,,,,,,,
143.13719,-2.12E-04,,,,,,,,
143.23718,-1.70E-04,,,,,,,,
143.33719,-1.02E-04,,,,,,,,
143.43719,-8.09E-05,,,,,,,,
143.53719,-3.96E-05,,,,,,,,
143.63719,8.59E-06,,,,,,,,
143.73718,4.30E-05,,,,,,,,
143.83719,8.43E-05,,,,,,,,
143.93719,1.33E-04,,,,,,,,
144.03719,1.67E-04,,,,,,,,
144.13719,2.22E-04,,,,,,,,
144.23718,2.57E-04,,,,,,,,
144.33719,2.91E-04,,,,,,,,
144.43719,3.39E-04,,,,,,,,
144.53719,3.87E-04,,,,,,,,
144.63719,4.08E-04,,,,,,,,
144.73718,4.49E-04,,,,,,,,
144.83719,5.04E-04,,,,,,,,
144.93719,5.53E-04,,,,,,,,
145.03719,5.80E-04,,,,,,,,
145.13719,6.28E-04,,,,,,,,
145.23718,6.70E-04,,,,,,,,
145.33719,7.32E-04,,,,,,,,
145.43719,7.59E-04,,,,,,,,
145.53719,7.94E-04,,,,,,,,
145.63719,8.42E-04,,,,,,,,
145.73718,9.11E-04,,,,,,,,
145.83719,9.31E-04,,,,,,,,
145.93719,9.66E-04,,,,,,,,
146.03719,0.00103,,,,,,,,
146.13719,0.00106,,,,,,,,
146.23718,0.00111,,,,,,,,
146.33719,0.00115,,,,,,,,
146.43719,0.00119,,,,,,,,
146.53719,0.00124,,,,,,,,
146.63719,0.00128,,,,,,,,
146.73718,0.00132,,,,,,,,
146.83719,0.00137,,,,,,,,
146.93719,0.0014,,,,,,,,
147.03719,0.00144,,,,,,,,
147.13719,0.00147,,,,,,,,
147.23718,0.00154,,,,,,,,
147.33719,0.00154,,,,,,,,
147.43719,0.00161,,,,,,,,
147.53719,0.00166,,,,,,,,
147.63719,0.00169,,,,,,,,
147.73718,0.00173,,,,,,,,
147.83719,0.00176,,,,,,,,
147.93719,0.00183,,,,,,,,
148.03719,0.00187,,,,,,,,
148.13719,0.0019,,,,,,,,
148.23718,0.00194,,,,,,,,
148.33719,0.00198,,,,,,,,
148.43719,0.00203,,,,,,,,
148.53719,0.00207,,,,,,,,
148.63719,0.0021,,,,,,,,
148.73718,0.00218,,,,,,,,
148.83719,0.00221,,,,,,,,
148.93719,0.00225,,,,,,,,
149.03719,0.00229,,,,,,,,
149.13719,0.00234,,,,,,,,
149.23718,0.00238,,,,,,,,
