strain,stress,temp,type,title,max_strain,strain_rate
0.00132,-333.33316,,,,,
0.00128,-333.56703,,,,,
0.00122,-333.87881,,,,,
0.00119,-334.19064,,,,,
0.00114,-334.19064,,,,,
0.00111,-334.8922,,,,,
0.00107,-334.73628,,,,,
0.00102,-335.204,,,,,
9.87E-04,-335.67171,,,,,
9.31E-04,-335.8276,,,,,
8.97E-04,-335.90558,,,,,
8.63E-04,-336.13945,,,,,
8.14E-04,-336.29534,,,,,
7.59E-04,-336.91894,,,,,
7.25E-04,-336.91894,,,,,
6.77E-04,-337.15281,,,,,
6.35E-04,-337.54255,,,,,
5.60E-04,-338.16618,,,,,
5.46E-04,-338.55593,,,,,
5.18E-04,-338.40002,,,,,
4.56E-04,-338.78978,,,,,
4.22E-04,-339.17954,,,,,
3.74E-04,-339.41341,,,,,
3.46E-04,-339.80317,,,,,
2.91E-04,-339.8811,,,,,
2.50E-04,-340.11497,,,,,
2.15E-04,-340.66064,,,,,
1.81E-04,-340.66064,,,,,
1.19E-04,-340.97244,,,,,
9.12E-05,-340.81653,,,,,
4.99E-05,-341.20631,,,,,
1.55E-05,-341.51811,,,,,
-3.27E-05,-342.06378,,,,,
-9.47E-05,-342.06378,,,,,
-1.29E-04,-341.98583,,,,,
-1.64E-04,-342.53147,,,,,
-2.19E-04,-342.60943,,,,,
-2.60E-04,-342.60943,,,,,
-2.94E-04,-342.76534,,,,,
-3.36E-04,-343.1551,,,,,
-3.98E-04,-342.8433,,,,,
-4.25E-04,-343.1551,,,,,
-4.60E-04,-344.01257,,,,,
-5.15E-04,-343.77873,,,,,
-5.49E-04,-344.16844,,,,,
-5.91E-04,-344.16844,,,,,
-6.32E-04,-344.24642,,,,,
-6.73E-04,-344.87005,,,,,
-7.21E-04,-345.18185,,,,,
-7.70E-04,-344.94798,,,,,
-8.04E-04,-345.33776,,,,,
-8.45E-04,-345.7275,,,,,
-9.00E-04,-345.64954,,,,,
-9.21E-04,-346.03932,,,,,
-9.76E-04,-346.42908,,,,,
-0.00102,-346.74088,,,,,
-0.00107,-346.66293,,,,,
-0.0011,-346.58497,,,,,
-0.00113,-346.66293,,,,,
-0.0012,-346.8968,,,,,
-0.00124,-347.13064,,,,,
-0.00127,-347.44244,,,,,
-0.00131,-347.52038,,,,,
-0.00134,-347.36449,,,,,
-0.0014,-347.83223,,,,,
-0.00142,-347.75427,,,,,
-0.0015,-347.75427,,,,,
-0.00153,-348.29992,,,,,
-0.00156,-348.37785,,,,,
-0.00159,-348.29992,,,,,
-0.00164,-348.29992,,,,,
-0.00171,-348.29992,,,,,
-0.00173,-348.76763,,,,,
-0.00177,-349.23532,,,,,
-0.00182,-349.15739,,,,,
-0.00189,-349.54717,,,,,
-0.0019,-349.54717,,,,,
-0.00195,-349.23532,,,,,
-0.002,-349.54717,,,,,
-0.00203,-349.93688,,,,,
-0.00207,-350.24873,,,,,
-0.00212,-349.93688,,,,,
-0.00218,-350.40462,,,,,
-0.00222,-350.48258,,,,,
-0.00224,-350.40462,,,,,
-0.0023,-350.95027,,,,,
-0.00234,-350.95027,,,,,
-0.00238,-350.79436,,,,,
-0.00241,-351.02825,,,,,
-0.00245,-351.34005,,,,,
-0.0025,-351.18414,,,,,
-0.00254,-351.2621,,,,,
-0.00259,-351.49594,,,,,
-0.00264,-351.2621,,,,,
-0.00266,-351.72979,,,,,
-0.00271,-351.72979,,,,,
-0.00274,-351.72979,,,,,
-0.00281,-351.72979,,,,,
-0.00284,-351.72979,,,,,
-0.00288,-351.72979,,,,,
-0.00292,-352.35341,,,,,
-0.00297,-352.50933,,,,,
-0.00303,-352.43135,,,,,
-0.00304,-352.58726,,,,,
-0.00311,-352.82113,,,,,
-0.00314,-352.82113,,,,,
-0.00318,-352.58726,,,,,
-0.00321,-353.05497,,,,,
-0.00324,-353.21089,,,,,
-0.00333,-353.28882,,,,,
-0.00335,-353.52269,,,,,
-0.00341,-353.3668,,,,,
-0.00346,-353.60067,,,,,
-0.00346,-353.52269,,,,,
-0.00352,-353.83451,,,,,
-0.00355,-353.99038,,,,,
-0.00361,-353.75654,,,,,
-0.00365,-353.99038,,,,,
-0.00367,-353.91245,,,,,
-0.00373,-354.06836,,,,,
-0.00377,-354.14629,,,,,
-0.00381,-354.38016,,,,,
-0.00385,-354.14629,,,,,
-0.00391,-354.22425,,,,,
-0.00397,-354.22425,,,,,
-0.00398,-354.30221,,,,,
-0.00403,-354.76992,,,,,
-0.00405,-354.61401,,,,,
-0.00413,-354.61401,,,,,
-0.00414,-354.69199,,,,,
-0.00419,-354.45812,,,,,
-0.00425,-354.92583,,,,,
-0.00428,-355.08172,,,,,
-0.00431,-354.84785,,,,,
-0.00436,-355.00377,,,,,
-0.00442,-355.62739,,,,,
-0.00445,-355.39355,,,,,
-0.00448,-355.39355,,,,,
-0.00453,-355.62739,,,,,
-0.00458,-355.86124,,,,,
-0.00463,-355.62739,,,,,
-0.00465,-355.9392,,,,,
-0.00471,-356.17307,,,,,
-0.00476,-356.09511,,,,,
-0.00478,-356.25102,,,,,
-0.00483,-356.09511,,,,,
-0.00487,-355.9392,,,,,
-0.00492,-356.09511,,,,,
-0.00496,-356.32895,,,,,
-0.005,-356.09511,,,,,
-0.00505,-356.17307,,,,,
-0.00511,-356.32895,,,,,
-0.00513,-356.48487,,,,,
-0.00516,-356.25102,,,,,
-0.00522,-356.48487,,,,,
-0.00527,-356.48487,,,,,
-0.0053,-356.79667,,,,,
-0.00534,-356.40691,,,,,
-0.00538,-356.64076,,,,,
-0.00543,-356.40691,,,,,
-0.00547,-357.03054,,,,,
-0.00551,-357.26438,,,,,
-0.00554,-357.18643,,,,,
-0.0056,-357.18643,,,,,
-0.00564,-357.18643,,,,,
-0.00567,-357.10847,,,,,
-0.00573,-357.65414,,,,,
-0.00576,-357.57616,,,,,
-0.0058,-357.65414,,,,,
-0.00585,-357.49823,,,,,
-0.00589,-357.49823,,,,,
-0.00593,-357.42027,,,,,
-0.00596,-357.57616,,,,,
-0.00602,-357.81003,,,,,
-0.00606,-357.81003,,,,,
-0.00611,-357.7321,,,,,
-0.00613,-357.81003,,,,,
-0.00619,-357.65414,,,,,
-0.00622,-357.7321,,,,,
-0.00626,-357.96594,,,,,
-0.00633,-358.27777,,,,,
-0.00638,-358.0439,,,,,
-0.0064,-357.88801,,,,,
-0.00644,-357.81003,,,,,
-0.00649,-358.27777,,,,,
-0.00654,-358.3557,,,,,
-0.00656,-357.96594,,,,,
-0.0066,-358.51164,,,,,
-0.00666,-358.82342,,,,,
-0.00669,-358.51164,,,,,
-0.00673,-358.58957,,,,,
-0.00677,-358.66751,,,,,
-0.00683,-358.58957,,,,,
-0.00686,-358.74548,,,,,
-0.00691,-358.82342,,,,,
-0.00695,-359.21318,,,,,
-0.00699,-359.05726,,,,,
-0.00705,-359.21318,,,,,
-0.00706,-359.36909,,,,,
-0.00711,-359.21318,,,,,
-0.00718,-359.13522,,,,,
-0.00722,-358.97933,,,,,
-0.00725,-359.21318,,,,,
-0.00729,-359.21318,,,,,
-0.00733,-359.13522,,,,,
-0.00736,-359.36909,,,,,
-0.00742,-359.60293,,,,,
-0.00747,-358.97933,,,,,
-0.00751,-359.05726,,,,,
-0.00754,-359.29111,,,,,
-0.00758,-359.52498,,,,,
-0.00764,-359.52498,,,,,
-0.00768,-359.68089,,,,,
-0.00771,-359.36909,,,,,
-0.00776,-359.44704,,,,,
-0.0078,-359.52498,,,,,
-0.00785,-359.75882,,,,,
-0.00788,-359.68089,,,,,
-0.00792,-359.8368,,,,,
-0.00797,-360.14858,,,,,
-0.00801,-359.99269,,,,,
-0.00806,-360.22656,,,,,
-0.00808,-359.91474,,,,,
-0.00813,-360.22656,,,,,
-0.00817,-360.38245,,,,,
-0.00821,-360.77221,,,,,
-0.00826,-360.14858,,,,,
-0.00831,-360.53836,,,,,
-0.00836,-360.6163,,,,,
-0.00838,-360.30452,,,,,
-0.00846,-360.38245,,,,,
-0.00848,-360.46041,,,,,
-0.00852,-360.14858,,,,,
-0.00857,-360.6163,,,,,
-0.00861,-360.46041,,,,,
-0.00865,-360.38245,,,,,
-0.00869,-360.53836,,,,,
-0.00874,-360.46041,,,,,
-0.00879,-360.30452,,,,,
-0.00879,-360.46041,,,,,
-0.00885,-360.38245,,,,,
-0.00888,-360.77221,,,,,
-0.00895,-360.69425,,,,,
-0.00898,-360.6163,,,,,
-0.00902,-360.69425,,,,,
-0.00908,-361.08403,,,,,
-0.00912,-361.00606,,,,,
-0.00915,-361.39584,,,,,
-0.00919,-361.31788,,,,,
-0.00926,-361.00606,,,,,
-0.00927,-361.23992,,,,,
-0.0093,-361.23992,,,,,
-0.00936,-361.55173,,,,,
-0.00941,-361.39584,,,,,
-0.00945,-361.39584,,,,,
-0.00948,-361.55173,,,,,
-0.00952,-361.70764,,,,,
-0.00957,-361.62968,,,,,
-0.00961,-361.62968,,,,,
-0.00966,-361.23992,,,,,
-0.00971,-361.62968,,,,,
-0.00975,-361.55173,,,,,
-0.0098,-361.55173,,,,,
-0.00984,-361.78557,,,,,
-0.00988,-361.70764,,,,,
-0.00993,-361.31788,,,,,
-0.00996,-361.62968,,,,,
-0.00998,-361.47377,,,,,
-0.01003,-361.47377,,,,,
-0.01008,-361.39584,,,,,
-0.01011,-361.70764,,,,,
-0.01016,-362.0974,,,,,
-0.0102,-362.0974,,,,,
-0.01025,-362.0974,,,,,
-0.01029,-362.01944,,,,,
-0.01036,-362.17538,,,,,
-0.01039,-362.0974,,,,,
-0.01042,-362.25329,,,,,
-0.01046,-362.48716,,,,,
-0.0105,-362.17538,,,,,
-0.01056,-362.64307,,,,,
-0.01059,-362.79898,,,,,
-0.01063,-362.33127,,,,,
-0.01067,-362.25329,,,,,
-0.01072,-362.25329,,,,,
-0.01075,-362.48716,,,,,
-0.01079,-362.4092,,,,,
-0.01083,-362.87694,,,,,
-0.01088,-362.56511,,,,,
-0.01093,-362.25329,,,,,
-0.01098,-362.48716,,,,,
-0.01102,-362.4092,,,,,
-0.01106,-362.56511,,,,,
-0.01109,-362.72102,,,,,
-0.01113,-362.4092,,,,,
-0.01119,-362.48716,,,,,
-0.01122,-362.72102,,,,,
-0.01127,-362.56511,,,,,
-0.01131,-362.64307,,,,,
-0.01137,-362.79898,,,,,
-0.01138,-362.79898,,,,,
-0.01143,-362.95485,,,,,
-0.0115,-362.72102,,,,,
-0.01153,-363.03285,,,,,
-0.01157,-362.79898,,,,,
-0.0116,-363.11076,,,,,
-0.01167,-363.11076,,,,,
-0.0117,-362.95485,,,,,
-0.01173,-363.18874,,,,,
-0.01177,-363.50054,,,,,
-0.01182,-363.57845,,,,,
-0.01186,-363.42259,,,,,
-0.0119,-363.26667,,,,,
-0.01195,-363.50054,,,,,
-0.01198,-363.42259,,,,,
-0.01201,-363.18874,,,,,
-0.01207,-363.42259,,,,,
-0.01211,-363.50054,,,,,
-0.01217,-363.50054,,,,,
-0.01219,-363.34463,,,,,
-0.01224,-363.57845,,,,,
-0.0123,-363.26667,,,,,
-0.01233,-363.18874,,,,,
-0.01236,-363.50054,,,,,
-0.01239,-363.50054,,,,,
-0.01246,-363.34463,,,,,
-0.01249,-363.26667,,,,,
-0.01253,-363.42259,,,,,
-0.01257,-363.81232,,,,,
-0.01261,-363.96823,,,,,
-0.01267,-363.81232,,,,,
-0.01269,-363.57845,,,,,
-0.01277,-363.89028,,,,,
-0.01279,-363.65645,,,,,
-0.01283,-363.57845,,,,,
-0.01288,-364.04619,,,,,
-0.01292,-364.12415,,,,,
-0.01299,-364.2021,,,,,
-0.013,-364.5139,,,,,
-0.01303,-364.2021,,,,,
-0.01309,-363.96823,,,,,
-0.01312,-364.2021,,,,,
-0.01317,-364.28004,,,,,
-0.01319,-364.28004,,,,,
-0.01325,-364.59184,,,,,
-0.01329,-364.2021,,,,,
-0.01334,-364.04619,,,,,
-0.01339,-364.28004,,,,,
-0.01343,-364.2021,,,,,
-0.01348,-364.43593,,,,,
-0.0135,-364.2021,,,,,
-0.01356,-364.04619,,,,,
-0.0136,-364.35801,,,,,
-0.01362,-364.2021,,,,,
-0.01368,-364.2021,,,,,
-0.01372,-364.2021,,,,,
-0.01376,-364.35801,,,,,
-0.0138,-364.66979,,,,,
-0.01386,-364.2021,,,,,
-0.01388,-364.35801,,,,,
-0.01392,-365.05958,,,,,
-0.01399,-364.66979,,,,,
-0.01402,-364.59184,,,,,
-0.01407,-364.59184,,,,,
-0.0141,-364.74775,,,,,
-0.01415,-364.66979,,,,,
-0.0142,-364.90369,,,,,
-0.01423,-364.98162,,,,,
-0.01429,-365.2934,,,,,
-0.01431,-365.21549,,,,,
-0.01436,-365.05958,,,,,
-0.01439,-364.82571,,,,,
-0.01442,-364.74775,,,,,
-0.01447,-364.82571,,,,,
-0.01452,-364.98162,,,,,
-0.01456,-365.05958,,,,,
-0.0146,-365.21549,,,,,
-0.01465,-364.98162,,,,,
-0.01468,-365.05958,,,,,
-0.01473,-365.13751,,,,,
-0.01478,-364.82571,,,,,
-0.01482,-364.82571,,,,,
-0.01487,-363.96823,,,,,
-0.01485,-360.38245,,,,,
-0.01485,-354.69199,,,,,
-0.01483,-348.45583,,,,,
-0.01478,-342.14172,,,,,
-0.01472,-335.67171,,,,,
-0.01469,-329.51353,,,,,
-0.01467,-323.19942,,,,,
-0.01463,-316.5735,,,,,
-0.0146,-310.18146,,,,,
-0.01456,-303.86737,,,,,
-0.01452,-297.55327,,,,,
-0.01448,-291.1612,,,,,
-0.01444,-284.45736,,,,,
-0.01442,-278.45509,,,,,
-0.01437,-272.14095,,,,,
-0.01433,-265.59302,,,,,
-0.01429,-259.35686,,,,,
-0.01424,-253.04277,,,,,
-0.01421,-246.65072,,,,,
-0.01416,-240.57045,,,,,
-0.01416,-234.72408,,,,,
-0.01412,-228.33203,,,,,
-0.01407,-221.70613,,,,,
-0.01401,-215.85975,,,,,
-0.01399,-209.62357,,,,,
-0.01397,-203.77719,,,,,
-0.01393,-197.69697,,,,,
-0.0139,-192.00647,,,,,
-0.01384,-185.77034,,,,,
-0.01382,-179.76803,,,,,
-0.01376,-173.76574,,,,,
-0.01374,-168.23116,,,,,
-0.01371,-162.15091,,,,,
-0.01366,-156.53839,,,,,
-0.01362,-151.08176,,,,,
-0.01358,-144.92356,,,,,
-0.01354,-138.84331,,,,,
-0.0135,-133.46465,,,,,
-0.01345,-127.61826,,,,,
-0.01341,-122.23958,,,,,
-0.0134,-116.62704,,,,,
-0.01335,-111.32632,,,,,
-0.0133,-105.94764,,,,,
-0.01326,-100.64691,,,,,
-0.01323,-95.26824,,,,,
-0.01317,-89.96752,,,,,
-0.01313,-84.58884,,,,,
-0.0131,-79.36606,,,,,
-0.01306,-74.611,,,,,
-0.01303,-69.77799,,,,,
-0.01297,-64.55521,,,,,
-0.01297,-59.7222,,,,,
-0.01292,-54.81123,,,,,
-0.01288,-50.52388,,,,,
-0.01284,-45.84677,,,,,
-0.01282,-41.63737,,,,,
-0.01277,-37.27207,,,,,
-0.01273,-32.90677,,,,,
-0.01269,-28.69736,,,,,
-0.01266,-24.09821,,,,,
-0.01264,-20.12266,,,,,
-0.01257,-15.5235,,,,,
-0.01253,-10.84639,,,,,
-0.0125,-6.63699,,,,,
-0.01246,-2.34964,,,,,
-0.01241,1.85976,,,,,
-0.01237,5.36759,,,,,
-0.01234,8.79747,,,,,
-0.01233,12.1494,,,,,
-0.01227,16.3588,,,,,
-0.01225,20.02254,,,,,
-0.01222,23.92013,,,,,
-0.01217,27.89567,,,,,
-0.01211,31.87122,,,,,
-0.01207,35.84676,,,,,
-0.01206,39.8223,,,,,
-0.01197,44.0317,,,,,
-0.01195,47.85135,,,,,
-0.01191,51.51508,,,,,
-0.01187,54.63316,,,,,
-0.01184,58.14099,,,,,
-0.01177,61.96063,,,,,
-0.01177,64.92279,,,,,
-0.01172,68.43063,,,,,
-0.01164,72.01641,,,,,
-0.01163,74.51087,,,,,
-0.01158,77.94076,,,,,
-0.01155,81.21473,,,,,
-0.01151,84.1769,,,,,
-0.01146,86.98317,,,,,
-0.01141,90.10124,,,,,
-0.01138,93.21932,,,,,
-0.01133,95.79172,,,,,
-0.0113,98.598,,,,,
-0.01124,101.63812,,,,,
-0.0112,104.21052,,,,,
-0.01119,106.62704,,,,,
-0.01114,109.51126,,,,,
-0.01109,112.39548,,,,,
-0.01106,114.81198,,,,,
-0.01101,117.46234,,,,,
-0.01098,120.1127,,,,,
-0.01093,122.84102,,,,,
-0.01089,124.94572,,,,,
-0.01085,127.67403,,,,,
-0.0108,130.09053,,,,,
-0.01076,132.19523,,,,,
-0.01071,135.15741,,,,,
-0.01069,137.18416,,,,,
-0.01065,139.52272,,,,,
-0.01061,141.4715,,,,,
-0.01056,144.12188,,,,,
-0.01051,146.22658,,,,,
-0.01049,148.25333,,,,,
-0.01042,150.20211,,,,,
-0.0104,152.38476,,,,,
-0.01036,154.72332,,,,,
-0.0103,156.43826,,,,,
-0.01027,158.62091,,,,,
-0.01023,160.49176,,,,,
-0.01018,162.3626,,,,,
-0.01016,164.46729,,,,,
-0.01009,166.4161,,,,,
-0.01006,168.3649,,,,,
-0.01,169.92392,,,,,
-0.00997,171.87273,,,,,
-0.00994,173.58767,,,,,
-0.0099,175.3026,,,,,
-0.00985,177.40731,,,,,
-0.00981,179.43406,,,,,
-0.00978,180.68129,,,,,
-0.00972,182.55214,,,,,
-0.00969,184.26707,,,,,
-0.00963,186.13792,,,,,
-0.0096,187.61901,,,,,
-0.00956,189.1001,,,,,
-0.00952,190.97092,,,,,
-0.00949,192.60792,,,,,
-0.00943,194.24492,,,,,
-0.00941,195.72601,,,,,
-0.00938,197.20708,,,,,
-0.0093,198.37636,,,,,
-0.00927,200.32514,,,,,
-0.00923,201.80624,,,,,
-0.00921,202.81961,,,,,
-0.00915,204.61249,,,,,
-0.00912,205.54792,,,,,
-0.00907,207.3408,,,,,
-0.00903,208.58805,,,,,
-0.00899,210.14708,,,,,
-0.00895,211.47225,,,,,
-0.0089,212.95334,,,,,
-0.00884,213.88877,,,,,
-0.00881,215.13599,,,,,
-0.00878,216.46118,,,,,
-0.00874,218.02021,,,,,
-0.00869,219.26746,,,,,
-0.00863,220.20287,,,,,
-0.00862,221.29418,,,,,
-0.00858,223.08708,,,,,
-0.00852,224.41227,,,,,
-0.00847,225.58153,,,,,
-0.00843,226.90675,,,,,
-0.00839,227.84215,,,,,
-0.00834,228.93347,,,,,
-0.00831,230.41455,,,,,
-0.00829,231.58383,,,,,
-0.00823,232.59721,,,,,
-0.00819,233.6106,,,,,
-0.00815,234.93576,,,,,
-0.00812,236.10506,,,,,
-0.00806,237.1184,,,,,
-0.00801,238.36565,,,,,
-0.00798,239.37902,,,,,
-0.00793,239.92469,,,,,
-0.00789,241.32781,,,,,
-0.00784,242.02937,,,,,
-0.00781,243.35458,,,,,
-0.00775,244.36794,,,,,
-0.00771,245.45926,,,,,
-0.00769,245.84902,,,,,
-0.00764,246.86241,,,,,
-0.00761,248.42144,,,,,
-0.00756,249.51276,,,,,
-0.00752,250.21434,,,,,
-0.00748,251.07181,,,,,
-0.00744,252.24107,,,,,
-0.00737,253.02058,,,,,
-0.00733,254.1119,,,,,
-0.00733,254.96938,,,,,
-0.00726,255.82685,,,,,
-0.00722,256.84024,,,,,
-0.00719,257.77566,,,,,
-0.00715,258.78903,,,,,
-0.00711,259.72443,,,,,
-0.00704,260.73782,,,,,
-0.00704,261.36145,,,,,
-0.00699,262.37481,,,,,
-0.00693,263.23228,,,,,
-0.00687,264.0118,,,,,
-0.00685,264.79132,,,,,
-0.00681,265.8047,,,,,
-0.00677,266.50626,,,,,
-0.00671,267.51963,,,,,
-0.00668,267.98734,,,,,
-0.00665,268.76688,,,,,
-0.0066,269.62435,,,,,
-0.00655,270.32591,,,,,
-0.00653,271.02747,,,,,
-0.00646,272.04084,,,,,
-0.00642,272.97627,,,,,
-0.00639,273.366,,,,,
-0.00635,273.98963,,,,,
-0.00633,275.23688,,,,,
-0.00624,276.09436,,,,,
-0.00622,276.63998,,,,,
-0.00618,277.26361,,,,,
-0.00613,278.35493,,,,,
-0.00608,278.97855,,,,,
-0.00605,279.68014,,,,,
-0.00602,280.3817,,,,,
-0.00598,281.23917,,,,,
-0.00593,281.86278,,,,,
-0.00589,282.64232,,,,,
-0.00583,283.49979,,,,,
-0.0058,284.27928,,,,,
-0.00574,284.51313,,,,,
-0.00573,285.21471,,,,,
-0.00568,286.15014,,,,,
-0.00562,286.61783,,,,,
-0.00559,287.24144,,,,,
-0.00554,288.02098,,,,,
-0.0055,288.72254,,,,,
-0.00548,289.4241,,,,,
-0.00544,289.73592,,,,,
-0.00537,290.12568,,,,,
-0.00534,290.90518,,,,,
-0.0053,291.76265,,,,,
-0.00523,292.46423,,,,,
-0.00523,293.00988,,,,,
-0.00516,293.78942,,,,,
-0.00512,294.02327,,,,,
-0.00509,294.49098,,,,,
-0.00505,295.42639,,,,,
-0.00501,296.20593,,,,,
-0.00495,296.82953,,,,,
-0.00492,297.21929,,,,,
-0.00489,297.84292,,,,,
-0.00483,298.46652,,,,,
-0.00478,299.09013,,,,,
-0.00473,299.86964,,,,,
-0.00473,300.25942,,,,,
-0.00466,301.19483,,,,,
-0.00463,301.50663,,,,,
-0.0046,301.97435,,,,,
-0.00454,302.67593,,,,,
-0.00449,303.06567,,,,,
-0.00446,303.76723,,,,,
-0.00442,304.15699,,,,,
-0.00438,304.85857,,,,,
-0.00432,305.32628,,,,,
-0.00428,305.63809,,,,,
-0.00423,306.26171,,,,,
-0.00419,306.96327,,,,,
-0.00416,307.04123,,,,,
-0.00412,307.74279,,,,,
-0.00408,308.36639,,,,,
-0.00402,308.83411,,,,,
-0.00399,309.61365,,,,,
-0.00394,309.84749,,,,,
-0.00391,310.39314,,,,,
-0.00386,311.01677,,,,,
-0.00378,311.56242,,,,,
-0.00379,311.87424,,,,,
-0.00373,312.41989,,,,,
-0.00368,313.3553,,,,,
-0.00364,313.66715,,,,,
-0.00362,313.90099,,,,,
-0.00357,314.44664,,,,,
-0.00352,314.8364,,,,,
-0.00348,315.61592,,,,,
-0.00345,316.00567,,,,,
-0.00341,316.47339,,,,,
-0.00335,316.78519,,,,,
-0.00331,317.25293,,,,,
-0.00328,317.79858,,,,,
-0.00323,318.18833,,,,,
-0.00318,318.57812,,,,,
-0.00314,318.88989,,,,,
-0.0031,319.27965,,,,,
-0.00306,319.98121,,,,,
-0.00303,319.90328,,,,,
-0.00299,320.371,,,,,
-0.00295,320.99458,,,,,
-0.00288,321.69616,,,,,
-0.00286,322.00798,,,,,
-0.00281,322.08592,,,,,
-0.00276,322.94339,,,,,
-0.00271,323.41108,,,,,
-0.00269,323.64497,,,,,
-0.00264,324.19062,,,,,
-0.00259,324.58038,,,,,
-0.00255,325.12603,,,,,
-0.00253,325.20399,,,,,
-0.00248,325.59377,,,,,
-0.00244,326.21739,,,,,
-0.00238,326.60713,,,,,
-0.00235,327.30871,,,,,
-0.00232,327.62049,,,,,
-0.00224,328.08821,,,,,
-0.0022,328.08821,,,,,
-0.00219,328.32205,,,,,
-0.00211,328.86775,,,,,
-0.00211,329.80315,,,,,
-0.00204,329.95907,,,,,
-0.00201,330.037,,,,,
-0.00197,330.50474,,,,,
-0.00191,330.97243,,,,,
-0.00188,331.28423,,,,,
-0.00182,331.12836,,,,,
-0.00179,331.59606,,,,,
-0.00173,331.90786,,,,,
-0.00169,332.45353,,,,,
-0.00166,332.37555,,,,,
-0.00165,332.84329,,,,,
-0.00158,333.54485,,,,,
-0.00153,334.24641,,,,,
-0.0015,334.24641,,,,,
-0.00144,334.87001,,,,,
-0.00141,335.02593,,,,,
-0.00136,335.18184,,,,,
-0.00131,335.64955,,,,,
-0.00129,335.96133,,,,,
-0.00124,336.58496,,,,,
-0.0012,336.50703,,,,,
-0.00116,336.81881,,,,,
-0.00112,337.3645,,,,,
-0.00108,337.91015,,,,,
-0.00103,338.45582,,,,,
-9.90E-04,338.53375,,,,,
-9.28E-04,338.61173,,,,,
-9.14E-04,339.31327,,,,,
-8.59E-04,339.31327,,,,,
-8.25E-04,339.4692,,,,,
-7.70E-04,339.78098,,,,,
-7.42E-04,339.9369,,,,,
-7.01E-04,340.32668,,,,,
-6.46E-04,340.71641,,,,,
-6.11E-04,340.95028,,,,,
-5.49E-04,341.18415,,,,,
-5.29E-04,341.80775,,,,,
-4.80E-04,341.49593,,,,,
-4.32E-04,342.04162,,,,,
-3.77E-04,342.3534,,,,,
-3.50E-04,342.50931,,,,,
-2.94E-04,342.82112,,,,,
-2.53E-04,343.05496,,,,,
-2.19E-04,343.52268,,,,,
-1.91E-04,343.91244,,,,,
-1.43E-04,344.45811,,,,,
-9.47E-05,344.61402,,,,,
-6.72E-05,344.9258,,,,,
-1.90E-05,344.84787,,,,,
2.24E-05,345.39354,,,,,
7.75E-05,346.01712,,,,,
1.05E-04,345.93918,,,,,
1.74E-04,346.01712,,,,,
2.01E-04,346.48483,,,,,
2.36E-04,346.7187,,,,,
2.57E-04,346.79666,,,,,
3.18E-04,346.87459,,,,,
3.74E-04,347.10846,,,,,
4.01E-04,347.81004,,,,,
4.36E-04,347.888,,,,,
5.04E-04,348.04389,,,,,
5.32E-04,348.35569,,,,,
5.87E-04,348.35569,,,,,
6.28E-04,348.35569,,,,,
6.56E-04,348.58954,,,,,
7.11E-04,349.05727,,,,,
7.25E-04,349.44701,,,,,
7.80E-04,349.75884,,,,,
8.28E-04,349.99268,,,,,
8.76E-04,350.30451,,,,,
9.11E-04,350.4604,,,,,
9.66E-04,350.69424,,,,,
0.00101,350.92809,,,,,
0.00106,350.92809,,,,,
0.0011,350.92809,,,,,
0.00114,351.78556,,,,,
0.00118,352.33125,,,,,
0.00121,352.33125,,,,,
0.00124,352.40919,,,,,
0.0013,352.5651,,,,,
0.00134,352.95486,,,,,
0.00138,353.1887,,,,,
0.00142,353.42255,,,,,
0.00148,353.11075,,,,,
0.0015,353.42255,,,,,
0.00155,353.96824,,,,,
0.0016,354.28002,,,,,
0.00165,354.43594,,,,,
0.0017,354.6698,,,,,
0.0017,354.43594,,,,,
0.00176,354.74774,,,,,
0.00183,355.21545,,,,,
0.00184,355.37137,,,,,
0.0019,355.29341,,,,,
0.00193,355.29341,,,,,
0.00199,355.60521,,,,,
0.00203,355.99497,,,,,
0.00207,356.54064,,,,,
0.00212,356.30677,,,,,
0.00215,356.38475,,,,,
0.0022,356.93038,,,,,
0.00221,357.08631,,,,,
0.00228,357.39811,,,,,
0.00233,357.554,,,,,
0.00236,357.86583,,,,,
0.0024,357.78785,,,,,
0.00245,358.17763,,,,,
0.00248,358.41148,,,,,
0.00252,358.41148,,,,,
0.00257,358.7233,,,,,
0.0026,358.95715,,,,,
0.00265,358.87919,,,,,
0.00269,359.11306,,,,,
0.00274,359.11306,,,,,
0.00279,359.34691,,,,,
0.0028,359.42484,,,,,
0.00287,359.58077,,,,,
0.00293,360.20438,,,,,
0.00295,359.97053,,,,,
0.00299,360.1264,,,,,
0.00302,360.28231,,,,,
0.00309,360.51618,,,,,
0.00313,360.82801,,,,,
0.00314,360.82801,,,,,
0.00322,360.90594,,,,,
0.00325,361.06185,,,,,
0.00331,361.29572,,,,,
0.00332,361.37363,,,,,
0.0034,361.84137,,,,,
0.00342,362.15319,,,,,
0.00345,362.54295,,,,,
0.0035,362.46497,,,,,
0.00355,362.62089,,,,,
0.00358,362.69884,,,,,
0.0036,363.08858,,,,,
0.00367,363.08858,,,,,
0.00372,363.01064,,,,,
0.00375,363.16656,,,,,
0.0038,363.7122,,,,,
0.00383,363.63425,,,,,
0.00388,363.94605,,,,,
0.00393,364.02403,,,,,
0.00395,364.10199,,,,,
0.004,364.02403,,,,,
0.00406,364.49172,,,,,
