strain,stress,temp,type,title,medium,strain_rate,youngs,poissons
0.010554109,217.180089,,,,,,,
0.010562025,217.6871172,,,,,,,
0.01057093,218.295432,,,,,,,
0.010579836,218.802694,,,,,,,
0.010588741,219.309965,,,,,,,
0.010599625,219.81768,,,,,,,
0.01060853,220.32497,,,,,,,
0.010617435,220.832269,,,,,,,
0.010628319,221.340015,,,,,,,
0.01064316,221.74758,,,,,,,
0.010665916,222.0558431,,,,,,,
0.010674821,222.4621132,,,,,,,
0.010686693,222.9701264,,,,,,,
0.010804421,220.8735655,,,,,,,
0.011171367,213.370374,,,,,,,
0.011180267,213.8778945,,,,,,,
0.011191145,214.385848,,,,,,,
0.011200045,214.8933875,,,,,,,
0.011208944,215.400936,,,,,,,
0.011217844,216.0096216,,,,,,,
0.011228721,216.5176172,,,,,,,
0.011237621,217.0251946,,,,,,,
0.01124652,217.532781,,,,,,,
0.011258386,218.0410232,,,,,,,
0.011266296,218.548413,,,,,,,
0.011275195,219.1571613,,,,,,,
0.011284094,219.6647856,,,,,,,
0.011294971,220.1728543,,,,,,,
0.01130387,220.7816344,,,,,,,
0.011315735,221.289944,,,,,,,
0.011324634,221.7976077,,,,,,,
0.011332543,222.3050606,,,,,,,
0.011344408,222.8134027,,,,,,,
0.011373081,222.9209352,,,,,,,
0.011384945,223.429305,,,,,,,
0.011393843,223.9370226,,,,,,,
0.011846552,214.0204455,,,,,,,
0.011857422,214.6299288,,,,,,,
0.011866316,215.1378062,,,,,,,
0.011878174,215.6463319,,,,,,,
0.011887068,216.1542288,,,,,,,
0.011897938,216.6625629,,,,,,,
0.011906831,217.1704788,,,,,,,
0.011915725,217.7796024,,,,,,,
0.011926595,218.2879686,,,,,,,
0.011935488,218.8971141,,,,,,,
0.011947345,219.4057192,,,,,,,
0.011956238,219.9136844,,,,,,,
0.011964143,220.4214408,,,,,,,
0.011976001,221.0312832,,,,,,,
0.011984893,221.5392773,,,,,,,
0.011993786,222.0472804,,,,,,,
0.012004655,222.5557323,,,,,,,
0.012013547,223.0637544,,,,,,,
0.012025404,223.5724482,,,,,,,
0.012033308,224.0802684,,,,,,,
0.012042201,224.5883185,,,,,,,
0.012051093,225.0963776,,,,,,,
0.01242252,216.77625,,,,,,,
0.012431409,217.2844314,,,,,,,
0.012443261,217.7932671,,,,,,,
0.012454124,218.4031524,,,,,,,
0.012463013,218.9113642,,,,,,,
0.012471901,219.419585,,,,,,,
0.012483753,220.0297226,,,,,,,
0.012491653,220.436489,,,,,,,
0.012503504,221.0466506,,,,,,,
0.012512393,221.5549108,,,,,,,
0.012523256,222.0636186,,,,,,,
0.012532144,222.5718978,,,,,,,
0.012543994,223.0808469,,,,,,,
0.012552882,223.5891456,,,,,,,
0.012563745,223.9966316,,,,,,,
0.012572632,224.6062136,,,,,,,
0.012584482,225.1152072,,,,,,,
0.01259337,225.5222771,,,,,,,
0.012604232,226.1323372,,,,,,,
0.012613119,226.5394241,,,,,,,
0.012635831,226.848384,,,,,,,
0.012650642,227.2568364,,,,,,,
0.012691126,227.1647596,,,,,,,
0.012701987,227.5723401,,,,,,,
0.012713836,227.9801545,,,,,,,
0.012912277,223.6695168,,,,,,,
0.0130939,219.961378,,,,,,,
0.013102782,220.3686075,,,,,,,
0.013114626,220.877818,,,,,,,
0.013125483,221.4881432,,,,,,,
0.013134365,221.895399,,,,,,,
0.013146209,222.5059668,,,,,,,
0.013155091,222.91324,,,,,,,
0.013168908,223.5242736,,,,,,,
0.01317779,224.0328915,,,,,,,
0.013186672,224.5415184,,,,,,,
0.013197528,225.0505985,,,,,,,
0.013209371,225.5599122,,,,,,,
0.013218253,226.0685686,,,,,,,
0.013229108,226.5776812,,,,,,,
0.01323799,227.0863566,,,,,,,
0.013249832,227.5957148,,,,,,,
0.013260687,228.1048599,,,,,,,
0.013272529,228.5129055,,,,,,,
0.013560638,222.4968335,,,,,,,
0.013572476,222.9049335,,,,,,,
0.013583327,223.4141904,,,,,,,
0.013595166,223.9236792,,,,,,,
0.013604044,224.4325158,,,,,,,
0.013614895,224.9418052,,,,,,,
0.013626733,225.451328,,,,,,,
0.01363857,226.062236,,,,,,,
0.013649421,226.5715605,,,,,,,
0.013661259,227.08112,,,,,,,
0.013673096,227.4893148,,,,,,,
0.013683946,227.9986722,,,,,,,
0.013692824,228.5075898,,,,,,,
0.013704661,229.0171941,,,,,,,
0.01371847,229.4258819,,,,,,,
0.013727347,229.8334474,,,,,,,
0.013742143,230.4451501,,,,,,,
0.01375102,230.8527342,,,,,,,
0.01376187,231.3621674,,,,,,,
0.014196748,221.9284024,,,,,,,
0.014207592,222.4379637,,,,,,,
0.014216465,222.8456646,,,,,,,
0.014228296,223.456899,,,,,,,
0.014240126,223.8652794,,,,,,,
0.014250971,224.3748836,,,,,,,
0.014259843,224.8840554,,,,,,,
0.014271673,225.3939028,,,,,,,
0.014282518,225.9035395,,,,,,,
0.014294347,226.4134104,,,,,,,
0.01430322,226.9226222,,,,,,,
0.014314063,227.4322914,,,,,,,
0.014325893,227.8407534,,,,,,,
0.014334765,228.3499938,,,,,,,
0.014346594,228.85992,,,,,,,
0.014357437,229.4710782,,,,,,,
0.014369266,229.8795818,,,,,,,
0.014378137,230.3888622,,,,,,,
0.01438898,230.8986068,,,,,,,
0.014400809,231.30714,,,,,,,
0.01440968,231.816449,,,,,,,
0.014452064,231.318996,,,,,,,
0.014466849,231.829702,,,,,,,
0.014475719,232.339049,,,,,,,
0.014487547,232.7476342,,,,,,,
0.014817674,225.4155088,,,,,,,
0.014829497,225.925644,,,,,,,
0.014840335,226.4355681,,,,,,,
0.014852159,226.9457268,,,,,,,
0.014863982,227.4558975,,,,,,,
0.014874819,227.864357,,,,,,,
0.014886642,228.37455,,,,,,,
0.014898465,228.986256,,,,,,,
0.014909302,229.394746,,,,,,,
0.014921124,229.9049745,,,,,,,
0.014932946,230.415215,,,,,,,
0.014949694,230.7235926,,,,,,,
0.014961516,231.2338572,,,,,,,
0.014973338,231.7441338,,,,,,,
0.014981219,232.1519978,,,,,,,
0.014995996,232.6629828,,,,,,,
0.015004862,233.1726046,,,,,,,
0.015018653,233.5818732,,,,,,,
0.015030474,234.0922064,,,,,,,
0.01503934,234.500343,,,,,,,
0.015053131,235.0111605,,,,,,,
0.015064952,235.4200101,,,,,,,
0.015076772,235.9303884,,,,,,,
0.015403751,228.8988842,,,,,,,
0.015415567,229.4093565,,,,,,,
0.015427384,229.9198408,,,,,,,
0.015438215,230.3285544,,,,,,,
0.015450031,230.839061,,,,,,,
0.015461847,231.3495796,,,,,,,
0.015472678,231.7583226,,,,,,,
0.015484494,232.2688635,,,,,,,
0.01549631,232.7794164,,,,,,,
0.015510094,233.1888776,,,,,,,
0.015521909,233.59789,,,,,,,
0.015533725,234.210043,,,,,,,
0.015544555,234.7204126,,,,,,,
0.015593783,234.0209664,,,,,,,
0.015659744,233.1221985,,,,,,,
0.015671557,233.5312705,,,,,,,
0.015685339,234.0423936,,,,,,,
0.015697153,234.4514868,,,,,,,
0.015708966,234.9621729,,,,,,,
0.015719794,235.3710548,,,,,,,
0.015743419,235.681376,,,,,,,
0.015754248,236.0902796,,,,,,,
0.01576606,236.6010139,,,,,,,
0.015780825,237.0108698,,,,,,,
0.015791653,237.4198029,,,,,,,
0.016162677,228.7677794,,,,,,,
0.016176453,229.2790848,,,,,,,
0.01618826,229.789952,,,,,,,
0.016200067,230.199198,,,,,,,
0.016213842,230.710542,,,,,,,
0.016225649,231.221445,,,,,,,
0.016237456,231.73236,,,,,,,
0.016248279,232.1414204,,,,,,,
0.016263037,232.6530444,,,,,,,
0.016273859,233.1637658,,,,,,,
0.016285666,233.5730862,,,,,,,
0.016297472,234.0840593,,,,,,,
0.016308294,234.5948136,,,,,,,
0.0163201,235.0041648,,,,,,,
0.016342727,235.9243117,,,,,,,
0.016357484,236.4360392,,,,,,,
0.01638011,237.254601,,,,,,,
0.016394867,237.766367,,,,,,,
0.016420444,237.9757596,,,,,,,
0.016483399,237.685756,,,,,,,
0.016501105,237.9949558,,,,,,,
0.016517826,238.4055975,,,,,,,
0.016532581,238.91745,,,,,,,
0.016544384,239.3269428,,,,,,,
0.016558154,239.7369168,,,,,,,
0.016569957,240.1464296,,,,,,,
0.016897431,232.5972767,,,,,,,
0.016908247,233.1083184,,,,,,,
0.016934793,233.92817,,,,,,,
0.016948558,234.4399365,,,,,,,
0.016960357,234.8495445,,,,,,,
0.016972155,235.3608738,,,,,,,
0.016985919,235.8726789,,,,,,,
0.017000666,236.2830158,,,,,,,
0.017011481,236.7941496,,,,,,,
0.017023278,237.2038108,,,,,,,
0.017038025,237.7159008,,,,,,,
0.017051788,238.2277716,,,,,,,
0.017063585,238.637466,,,,,,,
0.017077348,239.04764,,,,,,,
0.017089145,239.559078,,,,,,,
0.017100942,239.9688032,,,,,,,
0.017459689,231.9140027,,,,,,,
0.017470498,232.3235592,,,,,,,
0.017485238,232.8358032,,,,,,,
0.017498996,233.2460676,,,,,,,
0.017510787,233.7576505,,,,,,,
0.017525527,234.269936,,,,,,,
0.017536336,234.6795446,,,,,,,
0.017548127,235.1911633,,,,,,,
0.017562866,235.601717,,,,,,,
0.017573674,236.113128,,,,,,,
0.017588413,236.5237056,,,,,,,
0.017600204,237.0353724,,,,,,,
0.017611012,237.5468178,,,,,,,
0.01762575,237.9574316,,,,,,,
0.017636558,238.4688999,,,,,,,
0.017651295,238.9813184,,,,,,,
0.017663085,239.391264,,,,,,,
0.01767684,239.8016904,,,,,,,
0.01768863,240.4152252,,,,,,,
0.017700419,240.723417,,,,,,,
0.017714173,241.1338768,,,,,,,
0.017725963,241.6456616,,,,,,,
0.01781143,241.0555328,,,,,,,
0.017826166,241.4662792,,,,,,,
0.017837953,241.8763248,,,,,,,
0.017851706,242.286856,,,,,,,
0.017869387,242.698352,,,,,,,
0.017883139,243.1089072,,,,,,,
0.01790966,243.2171619,,,,,,,
0.018341757,233.7482745,,,,,,,
0.018356484,234.26098,,,,,,,
0.018368266,234.773009,,,,,,,
0.018382011,235.1836568,,,,,,,
0.018390847,235.5931593,,,,,,,
0.018407537,236.1063804,,,,,,,
0.018419318,236.618457,,,,,,,
0.018434044,237.0293835,,,,,,,
0.018447788,237.5419508,,,,,,,
0.018459569,237.9522016,,,,,,,
0.018471349,238.4643263,,,,,,,
0.018485093,238.8750665,,,,,,,
0.018499818,239.38792,,,,,,,
0.018510617,239.7979782,,,,,,,
0.018525341,240.3108582,,,,,,,
0.018540066,240.7218819,,,,,,,
0.018550864,241.2338432,,,,,,,
0.018565588,241.6448908,,,,,,,
0.018577367,242.1571127,,,,,,,
0.018591109,242.5679465,,,,,,,
0.018605833,242.97903,,,,,,,
0.018650984,242.8881184,,,,,,,
0.018665707,243.2992308,,,,,,,
0.018680429,243.7103552,,,,,,,
0.01869417,244.223139,,,,,,,
0.018705948,244.6335682,,,,,,,
0.018719688,245.044488,,,,,,,
0.018774648,244.4465848,,,,,,,
0.018788388,244.8575298,,,,,,,
0.018817829,244.9666384,,,,,,,
0.01885512,244.6700634,,,,,,,
0.018868858,245.081044,,,,,,,
0.018883578,245.4922767,,,,,,,
0.018903203,246.0066362,,,,,,,
0.018914979,246.213352,,,,,,,
0.018934604,246.62583,,,,,,,
0.018949322,247.037112,,,,,,,
0.018963059,247.5500776,,,,,,,
0.018977777,247.9613847,,,,,,,
0.018992495,248.3727038,,,,,,,
0.019327024,240.5035885,,,,,,,
0.019344679,240.9156479,,,,,,,
0.019358411,241.3267749,,,,,,,
0.019373123,241.7381502,,,,,,,
0.019383912,242.2505448,,,,,,,
0.019398624,242.661944,,,,,,,
0.019413336,243.0733552,,,,,,,
0.019427067,243.4845396,,,,,,,
0.019441778,243.8959744,,,,,,,
0.019455508,244.4091462,,,,,,,
0.019470219,244.8206061,,,,,,,
0.019486891,245.3345268,,,,,,,
0.01949866,245.74529,,,,,,,
0.01951337,246.156787,,,,,,,
0.019527099,246.5680542,,,,,,,
0.019541809,246.9795748,,,,,,,
0.019561422,247.290345,,,,,,,
0.019576131,247.7018901,,,,,,,
0.01958986,248.1132039,,,,,,,
0.019604568,248.5247726,,,,,,,
0.019622219,249.0390672,,,,,,,
0.019633005,249.3477015,,,,,,,
0.019647713,249.7593058,,,,,,,
0.019664382,250.1714127,,,,,,,
0.019682032,250.5837789,,,,,,,
0.020053576,242.3108,,,,,,,
0.020068278,242.7224709,,,,,,,
0.02008494,243.1346304,,,,,,,
0.020099642,243.6483564,,,,,,,
0.020113363,243.9577947,,,,,,,
0.020128065,244.4715472,,,,,,,
0.020142766,244.88328,,,,,,,
0.020159426,245.2955056,,,,,,,
0.020174127,245.7072632,,,,,,,
0.020187847,246.1187916,,,,,,,
0.020202547,246.5305728,,,,,,,
0.020222147,247.0456188,,,,,,,
0.020236847,247.4574275,,,,,,,
0.020251546,247.8692482,,,,,,,
0.020268205,248.2815675,,,,,,,
0.020282904,248.693413,,,,,,,
0.020299563,249.1057587,,,,,,,
0.020314261,249.6196812,,,,,,,
0.02032504,249.9285317,,,,,,,
0.020342678,250.3411603,,,,,,,
0.020359335,250.7535576,,,,,,,
0.020374033,251.1654763,,,,,,,
0.020391669,251.5781465,,,,,,,
0.020533733,248.7558002,,,,,,,
0.020551367,249.066416,,,,,,,
0.020566061,249.4783876,,,,,,,
0.020579776,249.8901264,,,,,,,
0.020597409,250.3028572,,,,,,,
0.020614063,250.613274,,,,,,,
0.020631695,251.0260314,,,,,,,
0.020648348,251.4385569,,,,,,,
0.020868725,246.592752,,,,,,,
0.020885374,246.903189,,,,,,,
0.02090594,247.3167172,,,,,,,
0.02091965,247.728564,,,,,,,
0.020937277,248.141394,,,,,,,
0.020953925,248.553995,,,,,,,
0.020971552,248.8647341,,,,,,,
0.020988199,249.277361,,,,,,,
0.021005825,249.690246,,,,,,,
0.021022471,250.1029005,,,,,,,
0.021037159,250.515078,,,,,,,
0.021053805,250.9277589,,,,,,,
0.02107143,251.23857,,,,,,,
0.021086117,251.650784,,,,,,,
0.021102762,252.0635036,,,,,,,
0.021117449,252.4757424,,,,,,,
0.021134093,252.7863525,,,,,,,
0.021151717,253.1993583,,,,,,,
0.021168361,253.5099908,,,,,,,
0.021211438,253.1123364,,,,,,,
0.021265283,252.6152189,,,,,,,
0.021282904,252.9261236,,,,,,,
0.021299546,253.338944,,,,,,,
0.021320103,253.6506167,,,,,,,
0.021379814,252.950636,,,,,,,
0.02140037,253.1601618,,,,,,,
0.021419946,253.5737782,,,,,,,
0.021436586,253.884498,,,,,,,
0.021454204,254.2976454,,,,,,,
0.021470843,254.6083876,,,,,,,
0.02148846,255.1237337,,,,,,,
0.021505099,255.4345,,,,,,,
0.021522716,255.7455268,,,,,,,
0.021845637,248.2646894,,,,,,,
0.021862269,248.5754496,,,,,,,
0.02187988,248.9886756,,,,,,,
0.021893577,249.2987265,,,,,,,
0.021911187,249.7119779,,,,,,,
0.021927818,250.124999,,,,,,,
0.021945428,250.43606,,,,,,,
0.021962059,250.849107,,,,,,,
0.021979668,251.2624134,,,,,,,
0.021996298,251.573264,,,,,,,
0.022013906,252.0888228,,,,,,,
0.022027601,252.3989568,,,,,,,
0.022045209,252.812317,,,,,,,
0.022061838,253.1232132,,,,,,,
0.022079445,253.5366,,,,,,,
0.022097052,253.9500012,,,,,,,
0.02211368,254.260932,,,,,,,
0.022131286,254.6743598,,,,,,,
0.02214498,255.086804,,,,,,,
0.022162586,255.398018,,,,,,,
0.022179213,255.8112354,,,,,,,
0.022196818,256.1224725,,,,,,,
0.022213444,256.4334696,,,,,,,
0.022231049,256.846976,,,,,,,
0.022247675,257.1579955,,,,,,,
0.022265279,257.5715285,,,,,,,
0.022344492,256.2625576,,,,,,,
0.022362094,256.676114,,,,,,,
0.022378718,256.9871703,,,,,,,
0.02241881,256.7929392,,,,,,,
0.022439344,257.1050202,,,,,,,
0.022461834,257.4176172,,,,,,,
0.0224765,257.728212,,,,,,,
0.022496056,258.0400773,,,,,,,
0.02251561,258.3519546,,,,,,,
0.022547875,258.3602904,,,,,,,
0.022567429,258.6721896,,,,,,,
0.02258405,258.9833412,,,,,,,
0.022604581,259.295517,,,,,,,
0.0226212,259.6066902,,,,,,,
0.022723847,257.9965648,,,,,,,
0.022741442,258.308005,,,,,,,
0.022760992,258.6199616,,,,,,,
0.022781519,258.9321833,,,,,,,
0.022798136,259.141098,,,,,,,
0.022847008,258.744519,,,,,,,
0.022863624,259.0557564,,,,,,,
0.022884149,259.368018,,,,,,,
0.022906628,259.6807998,,,,,,,
0.022924221,259.9923249,,,,,,,
0.022943767,260.3043696,,,,,,,
0.022964291,260.616681,,,,,,,
0.022980905,260.927985,,,,,,,
0.02300045,261.2400651,,,,,,,
0.023020972,261.5524128,,,,,,,
0.023040517,261.7621864,,,,,,,
0.023077651,261.5672376,,,,,,,
0.023105989,261.6769875,,,,,,,
0.02312944,261.8878041,,,,,,,
0.023148983,262.1999478,,,,,,,
0.023169502,262.51236,,,,,,,
0.023189044,262.722182,,,,,,,
0.023337549,259.5880032,,,,,,,
0.023394209,260.421648,,,,,,,
0.023414723,260.7340977,,,,,,,
0.02343426,261.046305,,,,,,,
0.023453797,261.3585243,,,,,,,
0.02347431,261.6710112,,,,,,,
0.023496776,261.881645,,,,,,,
0.023517288,262.1941556,,,,,,,
0.023533893,262.5056532,,,,,,,
0.023593472,261.7021944,,,,,,,
0.023613982,262.0147305,,,,,,,
0.023633515,262.327023,,,,,,,
0.023656955,262.6403535,,,,,,,
0.023676487,262.9526712,,,,,,,
0.023696019,263.2650009,,,,,,,
0.023716527,263.4752,,,,,,,
0.023736058,263.787552,,,,,,,
0.023756565,263.9977698,,,,,,,
0.023799531,263.9067045,,,,,,,
0.02383566,263.8138272,,,,,,,
0.023864953,263.8215552,,,,,,,
0.02388741,264.1347325,,,,,,,
0.023906938,264.3447295,,,,,,,
0.023927442,264.5549928,,,,,,,
0.023955756,264.664908,,,,,,,
0.023984069,264.6724016,,,,,,,
0.024018239,264.5790147,,,,,,,
0.024043622,264.893031,,,,,,,
0.024067051,265.1041092,,,,,,,
0.024089504,265.2124998,,,,,,,
0.024111956,265.525776,,,,,,,
0.024151979,265.2290694,,,,,,,
0.024172477,265.5418464,,,,,,,
0.024194928,265.752706,,,,,,,
0.024215426,265.9630556,,,,,,,
0.024285701,264.9571638,,,,,,,
0.024312052,265.169068,,,,,,,
0.0243345,265.379947,,,,,,,
0.024356947,265.6933008,,,,,,,
0.024377441,265.9036815,,,,,,,
0.024399887,266.11459,,,,,,,
0.02442526,266.3262874,,,,,,,
0.024451608,266.43578,,,,,,,
0.024471125,266.7484119,,,,,,,
0.024493568,266.959358,,,,,,,
0.024516987,267.170574,,,,,,,
0.024836017,259.6697351,,,,,,,
0.024858452,260.085629,,,,,,,
0.024877961,260.39826,,,,,,,
0.024898445,260.7111573,,,,,,,
0.024917953,261.0238126,,,,,,,
0.024941362,261.3374995,,,,,,,
0.024957943,261.5468872,,,,,,,
0.024978425,261.8598322,,,,,,,
0.024997932,262.1725341,,,,,,,
0.025017438,262.485248,,,,,,,
0.025037919,262.7982302,,,,,,,
0.02506035,263.1117382,,,,,,,
0.02508083,263.4247462,,,,,,,
0.025100334,263.7375096,,,,,,,
0.025117888,264.04977,,,,,,,
0.025140317,264.2607843,,,,,,,
0.025156895,264.572808,,,,,,,
0.025177373,264.8858751,,,,,,,
0.025196876,265.1986962,,,,,,,
0.025217353,265.4092344,,,,,,,
0.02523978,265.7228551,,,,,,,
0.025262206,266.0364896,,,,,,,
0.025282682,266.247058,,,,,,,
0.025305108,266.5607172,,,,,,,
0.025325583,266.7713049,,,,,,,
0.025348008,266.9824216,,,,,,,
0.025367507,267.2953352,,,,,,,
0.02539383,267.4049433,,,,,,,
0.025427952,267.4140678,,,,,,,
0.025456223,267.5242064,,,,,,,
0.025478645,267.8379466,,,,,,,
0.025503991,267.8447352,,,,,,,
0.025555655,267.345631,,,,,,,
0.025578074,267.5568064,,,,,,,
0.025598544,267.767469,,,,,,,
0.025620962,268.0812576,,,,,,,
0.025640456,268.291678,,,,,,,
0.025669696,268.4021232,,,,,,,
0.025692113,268.613345,,,,,,,
0.025714529,268.824576,,,,,,,
0.02573792,269.0360784,,,,,,,
0.025757411,269.2465408,,,,,,,
0.025779826,269.252576,,,,,,,
0.025806139,269.4648892,,,,,,,
0.025828553,269.676162,,,,,,,
0.025874353,269.4832712,,,,,,,
0.025899689,269.6953464,,,,,,,
0.025919177,269.905854,,,,,,,
0.025942563,270.1174224,,,,,,,
0.025964974,270.328737,,,,,,,
0.025984461,270.53927,,,,,,,
0.026007845,270.7508662,,,,,,,
0.026033177,270.8603625,,,,,,,
0.026055586,271.0717118,,,,,,,
0.026081891,271.2841275,,,,,,,
0.026107221,271.3936444,,,,,,,
0.026160803,271.510837,,,,,,,
0.026197821,271.3155792,,,,,,,
0.02622607,271.4259012,,,,,,,
0.026258216,271.4346264,,,,,,,
0.026286464,271.442294,,,,,,,
0.026320555,271.451548,,,,,,,
0.026342957,271.5602985,,,,,,,
0.026368281,271.7725193,,,,,,,
0.026394578,271.9850154,,,,,,,
0.026416979,272.1964619,,,,,,,
0.026445222,272.3068296,,,,,,,
0.026465674,272.5177626,,,,,,,
0.026493916,272.5254592,,,,,,,
0.026516314,272.7369376,,,,,,,
0.026538712,272.9484252,,,,,,,
0.026581559,272.652039,,,,,,,
0.026609798,272.6597385,,,,,,,
0.02663901,272.7704032,,,,,,,
0.026661405,272.981916,,,,,,,
0.0266838,273.0907337,,,,,,,
0.026714957,273.20195,,,,,,,
0.026735403,273.3102456,,,,,,,
0.026760716,273.5225886,,,,,,,
0.02678603,273.734942,,,,,,,
0.026809395,273.8440552,,,,,,,
0.026840548,273.9553068,,,,,,,
0.026862939,274.0641636,,,,,,,
0.026885329,274.173025,,,,,,,
0.026911612,274.3856867,,,,,,,
0.026939842,274.4961632,,,,,,,
0.02696515,274.6058436,,,,,,,
0.026993378,274.6135953,,,,,,,
0.027022579,274.7243534,,,,,,,
0.027044966,274.833245,,,,,,,
0.027070272,275.045688,,,,,,,
0.027098497,275.1561982,,,,,,,
0.027124774,275.368928,,,,,,,
0.027150078,275.4786482,,,,,,,
0.027181221,275.384472,,,,,,,
0.027212362,275.393048,,,,,,,
0.027237664,275.5027772,,,,,,,
0.027263938,275.6127798,,,,,,,
0.027289238,275.7225195,,,,,,,
0.027314538,275.8322644,,,,,,,
0.027339837,276.0447862,,,,,,,
0.027379731,275.953023,,,,,,,
0.027405028,276.0627824,,,,,,,
0.027437136,276.0716462,,,,,,,
0.027462432,276.1814141,,,,,,,
0.027484808,276.2903808,,,,,,,
0.027510103,276.4001588,,,,,,,
0.027541234,276.511556,,,,,,,
0.027570419,276.6224214,,,,,,,
0.027592793,276.7314084,,,,,,,
0.027618085,276.9440082,,,,,,,
0.027641431,277.0532765,,,,,,,
0.02766964,277.061092,,,,,,,
0.027706603,276.9685236,,,,,,,
0.027737728,277.079957,,,,,,,
0.027763016,277.1897792,,,,,,,
0.027791222,277.3004157,,,,,,,
0.027817481,277.4105184,,,,,,,
0.027856383,277.112836,,,,,,,
0.027882641,277.22294,,,,,,,
0.027907926,277.4356098,,,,,,,
0.027939045,277.3414101,,,,,,,
0.027964328,277.4512582,,,,,,,
0.027990583,277.66422,,,,,,,
0.028015865,277.7740812,,,,,,,
0.028044063,277.8847582,,,,,,,
0.028066427,277.9938192,,,,,,,
0.028094624,278.1045072,,,,,,,
0.028128654,278.1139712,,,,,,,
0.028154905,278.2241275,,,,,,,
0.028180182,278.3340186,,,,,,,
0.028208376,278.444727,,,,,,,
0.028231708,278.5540872,,,,,,,
0.028259901,278.6648067,,,,,,,
0.028288092,278.775532,,,,,,,
0.028316283,278.8862631,,,,,,,
0.028350305,278.792876,,,,,,,
0.028378494,278.800735,,,,,,,
0.028404739,279.0138144,,,,,,,
0.02843001,279.1237494,,,,,,,
0.028455281,279.1308032,,,,,,,
0.028480551,279.343635,,,,,,,
0.028508737,279.3515085,,,,,,,
0.028543724,279.3612825,,,,,,,
0.028571908,279.5749528,,,,,,,
0.028603006,279.5836472,,,,,,,
0.028628272,279.6936156,,,,,,,
0.028653538,279.8035892,,,,,,,
0.028679775,279.91384,,,,,,,
0.02870504,280.0238241,,,,,,,
0.028739049,280.0333476,,,,,,,
0.028761397,280.1425238,,,,,,,
0.028789574,280.2533384,,,,,,,
0.028818723,280.2615074,,,,,,,
0.028846898,280.3723308,,,,,,,
0.028875073,280.48316,,,,,,,
0.028903248,280.4910625,,,,,,,
0.028931421,280.6019004,,,,,,,
0.028959594,280.7127441,,,,,,,
0.028988737,280.8238664,,,,,,,
0.029016908,280.8317776,,,,,,,
0.029045078,280.9426359,,,,,,,
0.029073247,281.0535,,,,,,,
0.029101416,281.1643699,,,,,,,
0.029130555,281.2755188,,,,,,,
0.029158722,281.2834416,,,,,,,
0.029158722,281.2834416,,,,,,,
0.029215054,281.4022518,,,,,,,
0.029243218,281.513145,,,,,,,
0.029271382,281.5210736,,,,,,,
0.029271382,281.624044,,,,,,,
0.029300516,281.7352224,,,,,,,
0.029328679,281.8461331,,,,,,,
0.02935684,281.9570496,,,,,,,
0.029385001,281.9649898,,,,,,,
0.02944132,281.8778823,,,,,,,
0.029470449,281.9890842,,,,,,,
0.029498606,282.1000182,,,,,,,
0.029526763,282.210958,,,,,,,
0.029554919,282.3219036,,,,,,,
0.029554919,282.4249032,,,,,,,
0.029583074,282.432855,,,,,,,
0.029640352,282.4490328,,,,,,,
0.029668505,282.5599959,,,,,,,
0.029696657,282.5679506,,,,,,,
0.029724808,282.6789224,,,,,,,
0.029724808,282.6789224,,,,,,,
0.029782078,282.798135,,,,,,,
0.029810227,282.8060955,,,,,,,
0.029810227,283.0121473,,,,,,,
0.029866522,283.0280799,,,,,,,
0.029894668,283.0360462,,,,,,,
0.029894668,283.1390808,,,,,,,
0.029951929,283.155294,,,,,,,
0.029951929,283.2583345,,,,,,,
0.029980073,283.36935,,,,,,,
0.030008216,283.377325,,,,,,,
0.030036358,283.4883492,,,,,,,
0.030121751,282.585036,,,,,,,
0.03014989,282.5929878,,,,,,,
0.030178028,282.7040034,,,,,,,
0.030206165,282.8150248,,,,,,,
0.030235272,282.9263265,,,,,,,
0.030263408,283.0373596,,,,,,,
0.030263408,283.1404322,,,,,,,
0.030291543,283.1483985,,,,,,,
0.030319678,283.2594432,,,,,,,
0.030347811,283.2674124,,,,,,,
0.030375944,283.3784658,,,,,,,
0.030405046,283.4898,,,,,,,
0.030433177,283.6008651,,,,,,,
0.030461307,283.711936,,,,,,,
0.030489437,283.7199168,,,,,,,
0.030517566,283.8309964,,,,,,,
0.030545694,283.8389801,,,,,,,
0.030574791,283.9503438,,,,,,,
0.030602917,283.9583304,,,,,,,
0.030631043,284.0694275,,,,,,,
0.030659167,284.1805304,,,,,,,
0.030687291,284.1885228,,,,,,,
0.030716384,284.2999101,,,,,,,
0.030744507,284.4110276,,,,,,,
0.030772628,284.4190258,,,,,,,
0.030800749,284.530152,,,,,,,
0.030828869,284.5381531,,,,,,,
0.030856988,284.649288,,,,,,,
0.030886076,284.7607048,,,,,,,
0.030914194,284.7687117,,,,,,,
0.030942311,284.673576,,,,,,,
0.030970427,284.5784345,,,,,,,
0.030998542,284.689584,,,,,,,
0.031027626,284.697864,,,,,,,
0.03105574,284.8090223,,,,,,,
0.031083852,284.8170292,,,,,,,
0.031111964,284.9281962,,,,,,,
0.031168186,285.0473817,,,,,,,
0.031197265,285.0556707,,,,,,,
0.031225374,285.0636834,,,,,,,
0.031253482,285.1748708,,,,,,,
0.031253482,285.1748708,,,,,,,
0.031281589,285.286064,,,,,,,
0.031309696,285.397263,,,,,,,
0.031337801,285.4052844,,,,,,,
